block,pseudocolor,x,y,s,w
9,4,701.6213113,1363.494129,1.8,231.5163361
9,4,702.9157891,1400.099125,1.8,162.7015027
9,4,705.1211135,1382.13139,1.8,212.4847569
9,4,708.5187055,1361.137623,1.225785859,262.9442725
9,4,710.8717877,1472.110809,1.365676033,165.8438039
9,4,712.2459206,1415.745803,1.587463189,244.2027377
9,4,712.4102298,1400.801885,1.8,173.5020237
9,4,712.5502327,1391.373397,1.535119835,1333.056282
9,4,713.1134749,1360.359826,1.799850419,385.1855554
9,4,713.9575913,1384.477205,1.144490116,664.6772619
9,4,715.0401887,1393.365888,1.102698402,334.577989
9,4,715.9166548,1429.721828,1.550958283,241.3987655
9,4,717.8758418,1386.946012,1.508247053,1356.879938
9,4,718.0723192,1374.105683,1.1,599.8109757
9,4,718.4971651,1381.599911,1.18941565,1860.745843
9,4,719.861972,1359.823102,1.583202126,187.5039799
9,4,721.1922344,1386.229014,1.102109978,398.8988377
9,4,722.8083819,1329.753983,1.8,313.7857351
9,4,724.7994289,1375.619721,1.1,1399.312515
9,4,726.6406019,1385.95655,1.1,1018.718572
9,4,729.0212796,1382.386043,1.650913863,1033.780404
9,4,730.8993292,1333.239533,1.8,169.6984919
9,4,732.8651095,1358.968567,1.153708484,1381.778906
9,4,733.356555,1375.331999,1.100299047,296.1757692
9,4,734.0280761,1377.376527,1.37819199,1739.649826
9,4,734.3289605,1379.695849,1.100474327,264.9545751
9,4,735.5028461,1334.410331,1.314827255,1381.914696
9,4,736.9475906,1328.920525,1.1,637.5431845
9,4,739.9006826,1281.023865,1.131987766,312.2956813
9,4,741.1838015,1372.319179,1.643447734,242.3007874
9,4,743.1145691,1282.375271,1.33002036,1511.728085
9,4,743.1638922,1355.381154,1.100389321,250.6753377
9,4,743.7039382,1345.563002,1.104093232,218.9172858
9,4,744.0523894,1328.880186,1.101109896,232.1280916
9,4,745.9948473,1380.088485,1.334414903,268.5142456
9,4,746.2927654,1345.23223,1.1,856.4059597
9,4,746.9947131,1391.099952,1.1,380.4078598
9,4,749.2452355,1379.583802,1.260855642,2813.320052
9,4,749.7036921,1322.817696,1.105351475,218.3258547
9,4,750.1329849,1391.705547,1.652596145,1221.819018
9,4,750.3039877,1400.894273,1.635272867,274.235262
9,4,750.4830418,1269.837041,1.231918985,1651.867968
9,4,751.2348894,1370.481757,1.8,204.1482418
9,4,751.613668,1379.241626,1.101366333,372.5945646
9,4,752.2731731,1242.52995,1.447844275,192.2322233
9,4,752.3499897,1247.79796,1.101729282,338.3164011
9,4,752.7348992,1353.183002,1.1,211.3793348
9,4,753.7068516,1386.973794,1.10391947,1582.802589
9,4,753.8093693,1355.98157,1.279699099,1930.096566
9,4,755.5146557,1246.830346,1.351544518,1880.487981
9,4,757.4804525,1320.15412,1.1,399.6047115
9,4,757.5088554,1357.985406,1.100637767,256.3428611
9,4,757.5357907,1354.382272,1.100297574,459.7474117
9,4,758.0355232,1399.087512,1.8,176.9202052
9,4,759.5222071,1008.716759,1.8,180.551298
9,4,759.5531528,1244.929696,1.130214864,237.8435665
9,4,759.9471276,1368.297839,1.663442055,170.0660025
9,4,759.9766629,1307.915711,1.1,162.4473496
9,4,760.0303446,1378.985866,1.135910682,1789.605934
9,4,760.3020119,1352.681618,1.798432058,269.2112631
9,4,760.8138526,1248.383585,1.115559517,538.4382266
9,4,763.1070436,1212.694084,1.208918508,2450.561291
9,4,763.2069049,1370.660283,1.152907463,1357.310552
9,4,765.2544505,1330.897366,1.1,228.6594457
9,4,765.6401182,1392.724954,1.256722756,1461.772483
9,4,765.6684703,1325.346944,1.242913627,232.3014999
9,4,765.8034126,1350.807314,1.342817115,988.7296964
9,4,766.0984931,1360.101338,1.338370004,1061.328048
9,4,766.265928,1218.327027,1.135941454,1193.364888
9,4,766.8699939,1355.511523,1.100667285,244.6250665
9,4,767.0460302,1034.539221,1.51820072,165.2387165
9,4,767.0585115,1211.692255,1.201926624,607.086349
9,4,767.1275087,1019.914794,1.629457144,206.848763
9,4,767.3442523,1226.445451,1.8,183.2989594
9,4,767.75171,1232.824551,1.402544073,183.9461662
9,4,768.2841121,1375.532511,1.702483114,205.7063818
9,4,769.4762731,1180.285256,1.415256049,1202.941757
9,4,770.737825,1392.964207,1.142921072,300.2986865
9,4,771.5733129,1114.504778,1.8,173.8421261
9,4,771.6474237,1343.00218,1.602364257,221.5377118
9,4,772.3027724,1259.239737,1.1,879.2847535
9,4,772.4586703,1200.571541,1.130364643,264.7744742
9,4,772.693525,1186.832498,1.10025231,917.2700782
9,4,774.196124,1356.772243,1.100613876,243.6507051
9,4,774.8009906,1169.168882,1.8,194.7204775
9,4,775.1389872,1184.912584,1.100020543,256.7880055
9,4,775.9006049,1225.24895,1.235488886,2263.316448
9,4,775.9494551,1200.014708,1.178866107,3000.55419
9,4,776.5533565,1059.299093,1.1,229.8999497
9,4,777.1704918,1203.451827,1.217480334,308.2921881
9,4,778.0083358,1207.880837,1.162934702,1456.079698
9,4,778.9250849,1357.514484,1.101989692,793.6959332
9,4,779.886149,1196.774824,1.8,165.100947
9,4,780.101755,1060.771648,1.358114015,1134.789188
9,4,780.9277472,1233.897295,1.8,180.5438316
9,4,780.9521604,1140.503645,1.347420716,1371.992459
9,4,781.2438024,1167.940619,1.474874189,1117.727752
9,4,781.7019514,1248.078094,1.101704358,235.5316088
9,4,782.3359598,1163.805644,1.1,189.8490892
9,4,782.3443896,1179.167804,1.8,259.4127307
9,4,782.4570063,1364.249457,1.619075369,159.7597792
9,4,782.7199945,1034.458674,1.330284359,1498.3439
9,4,784.5118417,1119.779817,1.8,210.74049
9,4,784.6974871,1361.096988,1.232214149,1521.953442
9,4,785.0156047,1352.752172,1.210744922,178.1295217
9,4,785.8178483,1028.279477,1.1,302.4098222
9,4,785.9759759,1156.892023,1.201381629,354.3031966
9,4,786.3236636,1126.620544,1.135145166,1302.4224
9,4,786.8702775,935.0093647,1.129591272,225.0147796
9,4,787.6246397,1357.708196,1.794740479,1820.204061
9,4,787.7291874,1239.137878,1.758991419,326.4702442
9,4,787.9826483,1137.690951,1.174138008,250.3999181
9,4,788.3237664,1121.460672,1.253887627,3203.999911
9,4,788.3374676,1328.478133,1.1,808.2485838
9,4,788.5222535,1095.983811,1.489119567,619.5398669
9,4,788.6519102,1058.960017,1.8,158.4599025
9,4,788.7421161,1107.021419,1.8,205.6641988
9,4,789.4170558,1157.094182,1.1,2301.712463
9,4,790.1827531,1140.285835,1.193290512,2257.230193
9,4,790.5910681,1174.09976,1.16028351,2506.379711
9,4,790.8897458,1333.285962,1.740595162,168.1463934
9,4,791.0501039,1345.697495,1.105487746,272.7063898
9,4,792.0641163,1378.636924,1.778593292,182.9217085
9,4,792.1359336,1071.738705,1.254577476,1620.760366
9,4,793.300113,1115.430253,1.310979308,2095.705895
9,4,793.5819208,1004.297678,1.478874069,802.0856539
9,4,794.022287,1177.151663,1.100000093,212.0389253
9,4,794.0883387,1184.558559,1.100482861,1114.601446
9,4,794.593335,1107.124739,1.8,176.2123737
9,4,794.7536231,1364.663434,1.105784001,1656.337504
9,4,794.9765528,1345.70297,1.797184966,203.8554888
9,4,795.1606427,1165.272583,1.100119034,411.0009105
9,4,795.17656,1360.261835,1.102640216,1566.295731
9,4,795.7544888,1379.146477,1.303462368,1521.745685
9,4,796.3651478,1429.981484,1.342081306,241.2008544
9,4,796.4959858,1369.779484,1.100236404,205.5909513
9,4,797.0962845,1402.061427,1.164171048,326.4769187
9,4,797.1358403,1420.123325,1.8,171.5725544
9,4,797.1867785,1157.849548,1.100155357,339.2940349
9,4,797.9744678,1180.540605,1.163280861,303.5608879
9,4,798.4183352,1063.599251,1.399947087,1461.542252
9,4,798.5811955,1345.861162,1.1,243.5502808
9,4,799.6488732,1036.133757,1.8,217.5425523
9,4,799.868723,1123.187289,1.195299115,496.7949403
9,4,799.9344648,1128.605482,1.100429477,1858.124785
9,4,800.1544978,1391.175371,1.247558376,323.8576188
9,4,800.2128901,1370.230085,1.8,241.8792968
9,4,801.5470275,1180.616623,1.1,3935.286513
9,4,801.6463387,1058.657604,1.179358995,302.040659
9,4,804.1253072,1128.396002,1.113903043,277.5851921
9,4,804.3659819,1406.99959,1.267275642,269.8652077
9,4,804.5016356,1386.582533,1.161614587,346.3321012
9,4,806.1365904,1116.197112,1.386838618,448.0061254
9,4,806.5517418,1372.932166,1.8,168.53172
9,4,807.3046448,1165.698102,1.1,246.6587875
9,4,808.0036215,1383.225967,1.8,625.4497142
9,4,808.5069914,1120.786679,1.271953447,390.7325151
9,4,808.8863918,1054.19486,1.475243788,738.0907887
9,4,809.5714836,1012.825328,1.10093571,318.4651668
9,4,809.7392788,1016.965176,1.8,309.642454
9,4,809.9710196,1087.366513,1.8,225.3030277
9,4,811.7249023,1441.294829,1.1,261.9492807
9,4,811.7847219,1103.930511,1.164932136,308.1460558
9,4,811.9516386,1160.534726,1.1,361.6123352
9,4,813.6449487,1151.343544,1.458214384,204.5989014
9,4,814.2642512,1354.191644,1.138069391,445.5068625
9,4,814.7388732,1405.723096,1.1,348.2010222
9,4,815.1421908,1381.792118,1.632570177,160.7856659
9,4,815.3870414,1367.817779,1.112326321,2020.134892
9,4,815.7806361,1346.460403,1.1000377,381.4862367
9,4,817.508618,1324.078561,1.1,1023.961369
9,4,818.3515894,1347.234635,1.197386256,1883.790274
9,4,818.9914488,1107.018014,1.129764345,278.9436863
9,4,819.5314908,1364.182759,1.8,208.5324393
9,4,820.5946076,1348.943667,1.100182748,380.0959895
9,4,820.9499763,1468.660016,1.303214811,403.1413997
9,4,821.2154923,1138.631751,1.1,226.9484243
9,4,822.2364712,1025.848794,1.251495054,305.7257213
9,4,822.4335502,1102.294119,1.8,277.796545
9,4,822.6017462,1340.79216,1.104156808,504.4241339
9,4,822.6122993,1141.632307,1.1,1570.267571
9,4,822.6254319,1367.578787,1.112999247,275.3854888
9,4,823.0921914,1347.193178,1.799876131,459.5951367
9,4,823.5185725,1407.20752,1.8,232.8800989
9,4,824.3775377,1160.627936,1.1,232.9916299
9,4,824.8876785,1060.930679,1.307494146,364.4687466
9,4,825.2175773,1416.123558,1.572577598,255.9031568
9,4,825.2341582,1097.262174,1.377211174,355.7685268
9,4,825.995958,1087.703234,1.281165578,813.8561219
9,4,826.7816509,1015.638959,1.8,157.2548754
9,4,827.4243181,1077.519849,1.8,275.5690769
9,4,827.4751441,1336.43052,1.102901648,813.1910851
9,4,828.0024299,1117.338923,1.161161142,1972.013576
9,4,828.2114142,1090.473904,1.792868338,1518.404881
9,4,830.394312,1356.000074,1.8,163.4393756
9,4,831.75687,1021.37188,1.557963585,238.330377
9,4,831.9901209,1097.523726,1.733736636,371.3835959
9,4,833.0818947,1060.515849,1.394423735,312.8719721
9,4,833.219796,1347.040497,1.1,1010.758931
9,4,833.3678428,1342.24572,1.276203382,496.0776497
9,4,834.1517449,981.4054278,1.8,161.1075289
9,4,835.4254669,991.8220183,1.315691864,172.0003041
9,4,835.6768024,1080.004829,1.226942672,1880.019353
9,4,836.041948,1127.626651,1.100225207,432.4500044
9,4,836.4026071,1010.607327,1.8,237.6437812
9,4,837.4290116,1348.086376,1.1,332.9151277
9,4,838.1138441,1342.969127,1.123022017,3319.434083
9,4,838.4681176,988.8480898,1.8,199.6642343
9,4,838.4920371,1071.221156,1.8,198.4575686
9,4,838.5211955,1112.083866,1.653064906,405.5052827
9,4,838.7763937,994.1529969,1.1,1944.112024
9,4,838.8690448,982.9809273,1.442271795,1417.894731
9,4,838.9613804,1126.4049,1.1,2367.492806
9,4,840.0811714,1048.727764,1.450399188,168.2875108
9,4,840.2418873,1107.376279,1.13995439,226.558938
9,4,840.5425442,1011.007001,1.100780475,274.3508795
9,4,840.8448517,1343.034922,1.101900949,652.5341252
9,4,840.9878569,1117.464375,1.100222948,496.3412603
9,4,841.1318398,1092.005611,1.35474174,1571.098013
9,4,841.463679,1368.426082,1.8,256.8509162
9,4,842.2273023,1097.295057,1.574991363,312.9821808
9,4,843.4514641,1107.931887,1.11428996,2266.448326
9,4,843.7473006,1356.718739,1.134478542,247.4171456
9,4,843.7496381,1010.840176,1.192235432,3988.882386
9,4,846.4149782,1362.183566,1.8,191.1047226
9,4,847.1862169,1067.113548,1.196324403,2324.376364
9,4,847.2780533,1052.376873,1.409913051,274.3590512
9,4,847.6949008,1358.153973,1.368052958,1642.46657
9,4,847.9290982,1046.743108,1.38585887,169.4919636
9,4,847.9343425,1032.113862,1.8,248.6515584
9,4,847.9925789,976.0660707,1.8,226.2903272
9,4,850.3051557,1365.097868,1.413496527,193.7681423
9,4,851.4968631,1042.694223,1.8,171.6303046
9,4,852.9408729,1091.089204,1.8,433.6605512
9,4,853.4551474,1344.051302,1.115902269,3093.516112
9,4,853.7006958,1054.441147,1.399192905,326.9599801
9,4,854.8825912,1028.789929,1.433420122,221.7732254
9,4,855.7358504,1128.310845,1.262472503,200.0849797
9,4,855.7724147,1122.920847,1.208366021,691.4078479
9,4,856.0985943,1321.454111,1.102650314,257.4880379
9,4,857.177878,1345.052765,1.447785671,196.5272923
9,4,857.5920253,1029.039373,1.501710973,1302.482402
9,4,858.9173339,1077.671585,1.8,201.0868553
9,4,860.6552436,1342.628887,1.527656315,1554.801188
9,4,860.8178265,1094.926687,1.8,174.7802825
9,4,861.1709474,1353.926699,1.8,166.0324167
9,4,861.6305586,1350.032827,1.8,159.3974869
9,4,861.7676994,1111.050082,1.1,2269.837314
9,4,862.0184358,1119.213795,1.1,222.9092895
9,4,862.1804085,1330.156543,1.36932934,307.9141453
9,4,862.1901825,1123.141061,1.175002608,812.095776
9,4,865.3503897,1337.634191,1.8,170.8382766
9,4,868.5512782,1104.883672,1.1,246.7454306
9,4,869.0110956,1128.73398,1.1,257.378965
9,4,869.578588,1074.958051,1.121676969,249.1551925
9,4,871.2581351,1115.526495,1.253488686,246.042133
9,4,871.8578424,1122.310774,1.1,1284.149461
9,4,873.3658386,1078.31119,1.8,230.1861587
9,4,874.4910593,1038.440894,1.8,175.113528
9,4,875.1099337,1112.966018,1.1,522.6238254
9,4,877.3156569,1120.910708,1.1,529.57596
9,4,877.5987641,1322.381721,1.548161381,287.8718601
9,4,878.4679834,1108.114992,1.197329024,355.873333
9,4,881.296471,1090.485761,1.411681891,1233.612607
9,4,881.3648246,1329.855637,1.8,223.8565697
9,4,883.9480907,1080.882886,1.436695995,192.97147
9,4,885.4317261,1343.220219,1.8,171.740137
9,4,885.5139983,1095.991737,1.117829259,1058.709916
9,4,885.744397,1310.983835,1.100245235,222.8451372
9,4,886.7009155,1078.115341,1.1,970.181987
9,4,887.9058652,1093.092413,1.11617548,273.6899106
9,4,888.5939794,1042.851781,1.158055103,237.164129
9,4,888.7496707,1338.749736,1.255136772,1468.51189
9,4,889.7326705,1082.092608,1.107757254,1983.894632
9,4,889.9343788,1309.317381,1.711691104,254.4032549
9,4,890.0942441,1077.153136,1.650431954,1104.471015
9,4,895.3716984,1110.632252,1.108144729,2545.699654
9,4,898.4326416,1085.591832,1.12796411,1384.578911
9,4,902.6724248,1078.315333,1.220426905,2120.538224
9,4,905.4907686,1346.890068,1.290728441,174.7413656
9,4,906.4401881,1082.899309,1.8,178.9733135
9,4,908.2164834,1064.009039,1.158390037,391.1602864
9,4,913.6102918,1101.267666,1.453161093,186.4482097
9,4,914.5631349,1395.579115,1.407869467,163.6310165
9,4,917.2889595,1096.375128,1.1,689.5391475
9,4,919.372641,1066.064544,1.8,205.4223549
9,4,921.4191969,1081.340182,1.8,193.6847427
9,4,930.2116813,1066.678206,1.158328465,3464.959032
9,4,937.6462495,1282.224935,1.708793929,284.9074386
9,4,942.5087383,1086.241715,1.1,282.9141506
9,4,942.6376405,1083.070808,1.1,3215.405459
9,4,944.3082129,1144.110333,1.1,505.2834802
9,4,944.3342644,1053.719476,1.156640906,439.2966978
9,4,945.8448837,1086.829819,1.1,2485.337189
9,4,946.596605,1055.40823,1.726400738,2357.60262
9,4,947.8439451,1058.681045,1.1,364.8707807
9,4,948.4194052,1125.40665,1.346963598,670.133577
9,4,950.1100012,1075.180992,1.8,218.8062425
9,4,951.8306715,1257.335692,1.103313146,269.7413881
9,4,953.0513666,1248.840372,1.478229773,204.6581475
9,4,953.5099976,1116.346402,1.1,199.6664863
9,4,953.707502,1083.061472,1.301337709,2915.76366
9,4,954.6537674,1086.988279,1.1,399.0277358
9,4,954.7056207,1101.991118,1.1,265.3765822
9,4,955.2032024,1074.573542,1.8,211.5199947
9,4,955.211172,1066.889731,1.8,222.6824161
9,4,955.3596193,1255.71812,1.799685208,236.4924795
9,4,956.4764338,1036.007471,1.8,176.5119027
9,4,956.5708119,1080.248386,1.109683182,351.4585418
9,4,956.6019089,1104.850293,1.552177388,694.7632264
9,4,956.8298401,1086.380473,1.152700411,1339.809109
9,4,956.8610124,1177.906743,1.1,810.3637679
9,4,958.6749011,1080.290611,1.317977842,4792.271253
9,4,959.1868965,1265.478674,1.117102591,447.9942254
9,4,959.2558688,1242.77461,1.1,217.0380806
9,4,959.3638185,1100.11942,1.100604074,503.0045284
9,4,960.228306,1084.104538,1.129164435,2487.937147
9,4,962.2709188,1099.515152,1.110142524,376.1789403
9,4,964.5961799,1074.183548,1.8,246.5540369
9,4,964.8729269,1063.328171,1.219960815,246.7091534
9,4,966.1817319,1031.701252,1.521822342,240.0987721
9,4,966.2546968,1099.777244,1.1,2829.278194
9,4,968.1124628,1122.181622,1.100632056,278.6491872
9,4,968.1852947,1065.235209,1.188619733,2424.446181
9,4,969.1498514,1185.488454,1.1,492.0018195
9,4,969.4380708,1269.225304,1.209482848,219.0683115
9,4,969.617995,1106.871421,1.100534279,221.9836844
9,4,970.3472588,1064.901615,1.1,207.0277843
9,4,970.9660322,1079.315705,1.8,309.7243403
9,4,971.31951,1241.186214,1.722837413,193.8667312
9,4,971.6744622,1229.204898,1.111368688,805.9442413
9,4,973.6694498,1252.692172,1.8,175.9483722
9,4,976.7478473,1080.727997,1.799934768,240.1790976
9,4,978.0706816,1071.475298,1.460023839,214.0699698
9,4,979.7880947,1063.928049,1.220014344,404.2776634
9,4,980.1623337,1092.155882,1.32033312,415.7232042
9,4,980.9662336,1074.386025,1.192167741,2067.004979
9,4,982.0657573,1069.051634,1.405630541,399.9478334
9,4,983.7739501,1228.939331,1.122634628,368.515283
9,4,984.190548,1235.823039,1.8,221.8473934
9,4,984.7542284,1206.934598,1.615554673,192.0457502
9,4,985.1474189,1244.126331,1.8,178.2091361
9,4,985.28167,1057.3844,1.570891576,1863.11083
9,4,986.9096795,1059.45853,1.1,333.3909248
9,4,987.6347175,1107.597989,1.13046735,302.5289601
9,4,988.6121942,1110.721747,1.176014588,799.5832827
9,4,989.1247572,1090.146293,1.8,250.5758184
9,4,993.2112327,1113.474516,1.589999197,309.5922282
9,4,993.3688893,1072.490699,1.120911137,342.9498973
9,4,993.5484019,1100.443494,1.262370678,331.0063228
9,4,994.8015454,1068.228377,1.799906643,318.0379359
9,4,994.8724774,1075.704865,1.1,3487.228046
9,4,995.3375517,1139.03454,1.1,903.1454052
9,4,995.598093,1048.417153,1.513050528,206.1182702
9,4,996.5244358,1206.817992,1.16919662,221.1108843
9,4,998.8223995,1187.872976,1.1,612.5714801
9,4,999.1376054,1124.492407,1.10000377,209.2189524
9,4,999.318459,1115.664862,1.48457972,191.4020091
9,4,999.7245072,1168.72011,1.1,1231.309525
9,4,999.8690201,1156.734181,1.229325584,308.0139319
9,4,1000.550138,1122.134571,1.103291278,400.1488232
9,4,1000.606618,1185.747084,1.1,340.9097564
9,4,1000.641927,1204.973987,1.441438617,956.4567045
9,4,1000.779773,1202.864269,1.1,535.8674004
9,4,1001.405525,1126.902593,1.1,2289.840871
9,4,1001.482769,1151.051895,1.1,766.459059
9,4,1001.604764,1105.618627,1.1,1756.739709
9,4,1001.717366,1170.89546,1.13878122,1136.331864
9,4,1002.402008,1047.428846,1.221437337,268.8311149
9,4,1002.413443,1153.766972,1.1,184.0280993
9,4,1003.029503,1197.747652,1.417470803,157.2027573
9,4,1003.098177,1184.547721,1.201016464,275.5241902
9,4,1003.211316,1093.161028,1.416478471,249.8845184
9,4,1003.21445,1120.238668,1.204847304,1302.052533
9,4,1003.219567,1179.671308,1.1,222.5522995
9,4,1003.561762,1280.86958,1.240269409,266.5448035
9,4,1003.953077,1190.948612,1.259822499,305.0601333
9,4,1004.584599,1084.065541,1.107772626,392.1531137
9,4,1004.620411,1061.40944,1.454739792,677.2605168
9,4,1004.870079,1160.432396,1.10223919,516.1464153
9,4,1006.08647,1125.234234,1.118699544,273.0817907
9,4,1006.21262,1106.469363,1.79844427,1348.92832
9,4,1009.459379,1173.517859,1.102177127,278.2999542
9,4,1009.607722,1086.086602,1.8,463.9742359
9,4,1009.681551,1104.261795,1.101361281,1296.805292
9,4,1010.047078,1132.116432,1.1,1320.687372
9,4,1010.292958,1045.123241,1.8,226.6067781
9,4,1010.59966,1115.307871,1.102091688,846.5928498
9,4,1010.613704,1149.618813,1.1,254.6507645
9,4,1011.512413,1171.41526,1.102231941,814.1022777
9,4,1012.251365,1200.482526,1.1,193.6309626
9,4,1012.307814,1109.406042,1.102402495,521.807177
9,4,1012.732592,1195.11117,1.224054415,382.4601022
9,4,1012.757439,1028.148563,1.293467192,231.3344062
9,4,1012.777009,1055.839899,1.8,293.2853203
9,4,1012.916212,1175.17846,1.377266654,2066.541531
9,4,1013.205892,1123.365981,1.102339172,572.7050563
9,4,1014.849036,1102.497107,1.259016941,467.0437033
9,4,1017.462279,1090.363742,1.1,243.3399494
9,4,1017.939061,1183.383422,1.260910522,825.3246756
9,4,1017.96659,1161.028627,1.8,181.2878458
9,4,1018.181921,1155.576928,1.799978932,585.4895454
9,4,1018.656418,1153.539463,1.102157187,452.9037456
9,4,1018.824598,1092.61381,1.8,772.5116351
9,4,1019.587802,1175.346348,1.127515081,1059.172052
9,4,1019.597099,1068.883023,1.8,173.4550762
9,4,1021.123807,1146.172386,1.635668059,214.4275305
9,4,1021.655492,1112.522159,1.101151904,1348.800774
9,4,1021.662166,1168.327751,1.102684064,512.6927938
9,4,1022.100771,1100.685083,1.101733132,1094.487056
9,4,1023.384807,1083.911465,1.8,252.3091384
9,4,1023.593739,1068.015854,1.373187463,2420.152342
9,4,1023.79008,1138.363826,1.8,508.126116
9,4,1024.031461,1199.409185,1.8,198.4254728
9,4,1025.142862,1095.645266,1.1,229.3177745
9,4,1025.78858,1091.095973,1.1,3206.493168
9,4,1026.554836,1119.165915,1.281338382,1081.575652
9,4,1027.348444,1128.488924,1.326877097,734.4324972
9,4,1028.205867,1113.158524,1.348666342,299.4683615
9,4,1028.419549,1183.651821,1.330518827,267.4767452
9,4,1029.145492,1177.059218,1.332507306,333.1549713
9,4,1029.39867,1096.339795,1.384940595,401.3245325
9,4,1030.810421,1061.815912,1.289481241,2042.21666
9,4,1031.490201,1083.157173,1.357951352,236.676276
9,4,1031.623524,1192.585707,1.1,2403.969109
9,4,1031.69607,1035.890952,1.8,173.1834972
9,4,1032.018223,1109.335662,1.100015531,246.6357176
9,4,1032.184884,1119.181425,1.1,3268.621444
9,4,1032.430471,1165.632562,1.100294192,325.4273923
9,4,1032.497991,1158.710029,1.539274325,176.3231751
9,4,1032.58645,1176.978152,1.108854491,4306.716047
9,4,1034.140766,1126.582007,1.152173738,298.1855098
9,4,1034.339167,1094.548958,1.100136474,1816.715312
9,4,1034.849411,1068.517482,1.455718446,279.7375088
9,4,1035.240909,1089.165423,1.101125708,1186.306342
9,4,1036.067741,1156.983796,1.101143949,1050.674699
9,4,1036.975973,1085.49845,1.799912048,1556.082119
9,4,1037.934102,1125.812987,1.1,1718.049638
9,4,1038.727238,1101.857941,1.1,4097.206637
9,4,1038.754879,1022.16598,1.516534828,184.6529291
9,4,1039.073073,1093.699046,1.100480489,296.127875
9,4,1039.50807,1186.482435,1.35896044,834.3994137
9,4,1040.242541,1114.058315,1.142030366,2116.801447
9,4,1041.057358,1132.9102,1.194682353,435.1012947
9,4,1041.389667,1123.570418,1.498742638,235.8904484
9,4,1041.425957,1176.347557,1.190930861,890.3962951
9,4,1042.016893,1170.040419,1.8,361.1885139
9,4,1042.53903,1050.587102,1.602474323,192.7440262
9,4,1042.917553,1119.197324,1.274063242,2639.277491
9,4,1044.717407,1078.708291,1.546675438,1170.029679
9,4,1045.187113,1183.398932,1.215297161,1523.076227
9,4,1045.530617,1176.775146,1.100529039,350.2083604
9,4,1047.635805,1136.430429,1.246596219,804.1371605
9,4,1048.265577,1157.375189,1.518432613,473.041187
9,4,1052.326007,1148.465776,1.130733234,955.7237667
9,4,1053.346927,1142.558896,1.8,270.0860127
9,4,1053.40117,1068.760117,1.481600361,194.8295533
9,4,1054.308197,1118.38221,1.8,220.6971681
9,4,1054.674532,1085.539291,1.442686989,185.0402898
9,4,1055.185604,1110.945278,1.8,314.0671908
9,4,1056.363368,1121.16465,1.168854093,328.9914025
9,4,1056.526981,1164.130378,1.8,292.7407176
9,4,1057.937572,1140.682849,1.622766965,2113.285836
9,4,1057.982297,1117.869932,1.484676357,1544.962883
9,4,1058.301135,1086.134805,1.254089643,1404.60699
9,4,1059.304544,1091.17432,1.8,166.5045424
9,4,1059.450548,1137.961637,1.16745246,295.3128341
9,4,1059.58631,1146.734449,1.162539303,3597.015139
9,4,1059.734303,1101.601825,1.8,201.7915003
9,4,1060.498285,1183.552935,1.8,216.2778924
9,4,1060.827108,1172.813771,1.8,184.4450524
9,4,1063.448325,1162.433148,1.8,228.5679889
9,4,1064.827872,1124.835397,1.103246107,568.0276563
9,4,1067.718927,1119.378284,1.642999849,190.7510975
9,4,1068.293344,1205.194192,1.1,271.7454266
9,4,1071.026876,1094.062071,1.8,165.2178655
9,4,1075.768153,1157.173794,1.530525215,190.6735022
9,4,1077.062118,1163.723709,1.405190117,443.3015074
9,4,1079.173329,1173.753623,1.799583572,532.0253337
9,4,1079.677383,1156.440731,1.177378778,1409.539748
9,4,1080.570807,1176.939022,1.251478256,344.9490117
9,4,1080.940606,1159.404731,1.535352288,2179.084169
9,4,1086.315995,1173.314904,1.379244831,467.1827414
9,4,1100.386131,1089.457816,1.425630156,189.2499659
9,4,1110.828585,1115.424171,1.8,167.2187085
9,4,1112.978264,995.5127391,1.1,258.8096369
9,4,1129.477478,1080.619673,1.242762422,250.2642184
9,4,1135.729467,1080.992754,1.288496491,260.1695468
9,4,1143.073669,1076.331548,1.8,198.4488236
9,5,628.407457,1485.87198,1.668595152,901.5787752
9,5,651.4578213,1368.123805,1.7751244,288.3188322
9,5,672.9638609,1410.13097,1.871090883,233.8080998
9,5,676.8761392,1415.235398,2,324.0884958
9,5,682.3359717,1407.272986,2,279.7663978
9,5,686.883644,1402.079501,2,425.8163764
9,5,687.3054467,1386.192193,2,390.7682557
9,5,687.9002008,1405.106401,1.999623868,515.5464379
9,5,692.0496422,1417.640704,1.677518591,365.2504999
9,5,695.0699418,1381.548442,1.489047201,314.0816102
9,5,697.0455055,1389.360331,1.998137601,765.9279487
9,5,697.5702897,1403.205902,1.239381475,294.5629249
9,5,698.6147219,1431.975079,2,438.2224354
9,5,699.93776,1387.45303,1.684381794,264.5395447
9,5,700.0355955,1398.093598,1.251462685,237.1863
9,5,700.1356871,1418.855592,1.337955552,367.1110745
9,5,700.6512423,1428.444864,2,275.1978042
9,5,701.9555396,1372.412971,2,528.028377
9,5,702.8390352,1389.407947,1.207379733,487.1491738
9,5,705.7658043,1389.59897,1.996825717,1173.956106
9,5,707.8661453,1357.328547,1.668599893,199.8215785
9,5,708.9008662,1381.651438,1.582126315,597.6687119
9,5,709.6616247,1390.202397,1.201597035,612.7868223
9,5,711.0670196,1345.852075,1.711848843,224.488893
9,5,714.2939839,1382.864818,1.99792094,837.1344515
