method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,186,0.6,0.0,5,3,0.0,2.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,186,0.4,0.0,5,2,0.0,3.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,186,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,186,0.4,0.0,5,2,0.0,3.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,186,0.2,0.0,5,1,0.0,4.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,186,0.3,0.0,10,3,0.0,7.0,0.03,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,186,0.2,0.0,10,2,0.0,8.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,186,0.1,0.0,10,1,0.0,9.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,186,0.3,0.0,10,3,0.0,7.0,0.01,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,186,0.3,0.0,10,3,0.0,7.0,0.001,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,186,0.0,0.0,10,0,0.0,10.0,0.01,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,186,0.1,0.0,10,1,0.0,9.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,187,0.4,0.0,5,2,0.0,3.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,187,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,187,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,187,0.8,0.0,5,4,0.0,1.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,187,0.8,0.0,5,4,0.0,1.0,0.01,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,187,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,187,0.4,0.0,5,2,0.0,3.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,187,0.8,0.0,10,8,0.0,2.0,0.0,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,187,0.0,0.0,10,0,0.0,10.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,187,0.0,0.0,10,0,0.0,10.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,187,0.1,0.0,10,1,0.0,9.0,0.03,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,187,0.0,0.0,10,0,0.0,10.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,187,0.0,0.0,10,0,0.0,10.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,187,0.0,0.0,10,0,0.0,10.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,188,0.6,0.0,5,3,0.0,2.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,188,1.0,0.0,5,5,0.0,0.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,188,0.4,0.0,5,2,0.0,3.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,188,0.6,0.0,5,3,0.0,2.0,0.001,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,188,0.2,0.0,5,1,0.0,4.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,188,0.2,0.0,5,1,0.0,4.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,188,0.0,0.0,5,0,0.0,5.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,188,0.2,0.0,10,2,0.0,8.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,188,0.5,0.0,10,5,0.0,5.0,0.001,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,188,0.4,0.0,10,4,0.0,6.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,188,0.1,0.0,10,1,0.0,9.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,188,0.2,0.0,10,2,0.0,8.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,188,0.2,0.0,10,2,0.0,8.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,188,0.0,0.0,10,0,0.0,10.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,189,0.4,0.0,5,2,0.0,3.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,189,1.0,0.0,5,5,0.0,0.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,189,0.8,0.0,5,4,0.0,1.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,189,0.2,0.0,5,1,0.0,4.0,0.03,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,189,0.2,0.0,5,1,0.0,4.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,189,0.2,0.0,5,1,0.0,4.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,189,0.2,0.0,5,1,0.0,4.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,189,0.4,0.0,10,4,0.0,6.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,189,0.7,0.0,10,7,0.0,3.0,0.001,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,189,0.2,0.0,10,2,0.0,8.0,0.01,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,189,0.0,0.0,10,0,0.0,10.0,0.01,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,189,0.3,0.0,10,3,0.0,7.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,189,0.4,0.0,10,4,0.0,6.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,189,0.1,0.0,10,1,0.0,9.0,0.0,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,190,0.6,0.0,5,3,0.0,2.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,190,0.6,0.0,5,3,0.0,2.0,0.0,0.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,190,0.6,0.0,5,3,0.0,2.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,190,0.2,0.0,5,1,0.0,4.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,190,0.4,0.0,5,2,0.0,3.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,190,0.6,0.0,5,3,0.0,2.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,190,0.0,0.0,5,0,0.0,5.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,190,0.3,0.0,10,3,0.0,7.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,190,0.2,0.0,10,2,0.0,8.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,190,0.4,0.0,10,4,0.0,6.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,190,0.2,0.0,10,2,0.0,8.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,190,0.0,0.0,10,0,0.0,10.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,190,0.0,0.0,10,0,0.0,10.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,190,0.0,0.0,10,0,0.0,10.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,191,0.6,0.0,5,3,0.0,2.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,191,0.4,0.0,5,2,0.0,3.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,191,0.8,0.0,5,4,0.0,1.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,191,0.8,0.0,5,4,0.0,1.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,191,0.2,0.0,5,1,0.0,4.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,191,0.2,0.0,5,1,0.0,4.0,0.03,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,191,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,191,0.0,0.0,10,0,0.0,10.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,191,0.2,0.0,10,2,0.0,8.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,191,0.0,0.0,10,0,0.0,10.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,191,0.0,0.0,10,0,0.0,10.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,191,0.1,0.0,10,1,0.0,9.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,191,0.2,0.0,10,2,0.0,8.0,0.0,1.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,191,0.0,0.0,10,0,0.0,10.0,0.0,0.8,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,192,1.0,0.0,5,5,0.0,0.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,192,1.0,0.0,5,5,0.0,0.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,192,0.6,0.0,5,3,0.0,2.0,0.03,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,192,0.2,0.0,5,1,0.0,4.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,192,0.6,0.0,5,3,0.0,2.0,0.03,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,192,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,192,0.2,0.0,5,1,0.0,4.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,192,0.4,0.0,10,4,0.0,6.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,192,0.1,0.0,10,1,0.0,9.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,192,0.1,0.0,10,1,0.0,9.0,0.01,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,192,0.1,0.0,10,1,0.0,9.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,192,0.4,0.0,10,4,0.0,6.0,0.01,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,192,0.1,0.0,10,1,0.0,9.0,0.03,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,192,0.0,0.0,10,0,0.0,10.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,193,1.0,0.0,5,5,0.0,0.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,193,0.4,0.0,5,2,0.0,3.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,193,0.4,0.0,5,2,0.0,3.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,193,0.6,0.0,5,3,0.0,2.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,193,0.0,0.0,5,0,0.0,5.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,193,0.6,0.0,5,3,0.0,2.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,193,0.2,0.0,5,1,0.0,4.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,193,0.6,0.0,10,6,0.0,4.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,193,0.2,0.0,10,2,0.0,8.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,193,0.1,0.0,10,1,0.0,9.0,0.01,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,193,0.2,0.0,10,2,0.0,8.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,193,0.2,0.0,10,2,0.0,8.0,0.01,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,193,0.0,0.0,10,0,0.0,10.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,193,0.3,0.0,10,3,0.0,7.0,0.01,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,194,0.6,0.0,5,3,0.0,2.0,0.0,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,194,1.0,0.0,5,5,0.0,0.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,194,0.2,0.0,5,1,0.0,4.0,0.0,0.45,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,194,0.4,0.0,5,2,0.0,3.0,0.001,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,194,0.8,0.0,5,4,0.0,1.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,194,0.4,0.0,5,2,0.0,3.0,0.03,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,194,0.4,0.0,5,2,0.0,3.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,194,0.0,0.0,10,0,0.0,10.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,194,0.3,0.0,10,3,0.0,7.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,194,0.4,0.0,10,4,0.0,6.0,0.01,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,194,0.3,0.0,10,3,0.0,7.0,0.0,0.5,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,194,0.2,0.0,10,2,0.0,8.0,0.03,0.3,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,194,0.0,0.0,10,0,0.0,10.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,194,0.0,0.0,10,0,0.0,10.0,0.0,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,195,0.4,0.0,5,2,0.0,3.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,195,0.6,0.0,5,3,0.0,2.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,195,0.8,0.0,5,4,0.0,1.0,0.0,0.25,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,195,0.2,0.0,5,1,0.0,4.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,195,0.2,0.0,5,1,0.0,4.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,195,0.0,0.0,5,0,0.0,5.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.5,195,0.2,0.0,5,1,0.0,4.0,0.0,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.0,195,0.3,0.0,10,3,0.0,7.0,0.03,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.25,195,0.4,0.0,10,4,0.0,6.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.5,195,0.0,0.0,10,0,0.0,10.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,0.75,195,0.0,0.0,10,0,0.0,10.0,0.0,0.7,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.0,195,0.1,0.0,10,1,0.0,9.0,0.0,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.25,195,0.2,0.0,10,2,0.0,8.0,0.0,1.0,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,10,1.5,195,0.2,0.0,10,2,0.0,8.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.0,196,1.0,0.0,5,5,0.0,0.0,0.01,0.35,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.25,196,0.0,0.0,5,0,0.0,5.0,0.03,1.2,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.5,196,0.6,0.0,5,3,0.0,2.0,0.01,0.4,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,0.75,196,0.6,0.0,5,3,0.0,2.0,0.0,0.55,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.0,196,0.0,0.0,5,0,0.0,5.0,0.0,0.6,,,
bardensr,Hamming_q2_n16_k11_w4cb_MERFISH_2015,5,1.25,196,0.6,0.0,5,3,0.0,2.0,0.0,0.25,,,
