method,code,nbarcodes,rstdv,rep,sensitivity,fdr,n_true,n_decoded,n_fd,not_decoded_true,param_l1,param_peak,param_Q,param_tau,best_lambda
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.0,44,0.4666666666666667,,15,7,,,,,,,0.0252774
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.25,44,0.8666666666666667,,15,13,,,,,,,0.0143936
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.5,44,0.8,,15,12,,,,,,,0.0202222
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.75,44,1.0,,15,15,,,,,,,0.00970948
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,3.0,44,0.4,,15,6,,,,,,,0.0275859
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.0,44,1.0,,20,20,,,,,,,0.0030796
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.25,44,1.0,,20,20,,,,,,,0.00850512
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.5,44,1.0,,20,20,,,,,,,0.00408647
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.75,44,0.95,,20,19,,,,,,,0.00848419
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.0,44,0.95,,20,19,,,,,,,0.012628
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.25,44,1.0,,20,20,,,,,,,0.00352072
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.5,44,0.35,,20,7,,,,,,,0.0211077
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.75,44,0.05,,20,1,,,,,,,0.0596159
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.0,44,0.0,,20,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.25,44,0.9,,20,18,,,,,,,0.0123589
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.5,44,0.45,,20,9,,,,,,,0.0200163
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.75,44,0.8,,20,16,,,,,,,0.011938
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,3.0,44,0.05,,20,1,,,,,,,0.0618245
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.0,44,1.0,,25,25,,,,,,,0.00349394
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.25,44,1.0,,25,25,,,,,,,0.00646034
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.5,44,1.0,,25,25,,,,,,,0.00316073
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.75,44,1.0,,25,25,,,,,,,0.0016707
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.0,44,0.96,,25,24,,,,,,,0.00794394
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.25,44,0.92,,25,23,,,,,,,0.00830025
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.5,44,0.28,,25,7,,,,,,,0.0190633
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.75,44,1.0,,25,25,,,,,,,0.00138208
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.0,44,0.04,,25,1,,,,,,,0.0442715
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.25,44,0.2,,25,5,,,,,,,0.0226968
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.5,44,0.32,,25,8,,,,,,,0.0158627
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.75,44,0.36,,25,9,,,,,,,0.0169039
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,3.0,44,0.48,,25,12,,,,,,,0.0155573
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.0,44,0.0333333333333333,,30,1,,,,,,,0.0430444
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.25,44,0.9666666666666668,,30,29,,,,,,,0.00600438
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.5,44,1.0,,30,30,,,,,,,0.00302973
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.75,44,0.9,,30,27,,,,,,,0.00423771
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.0,44,0.9666666666666668,,30,29,,,,,,,0.00424919
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.25,44,0.1333333333333333,,30,4,,,,,,,0.0281456
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.5,44,0.1333333333333333,,30,4,,,,,,,0.0260893
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.75,44,0.6,,30,18,,,,,,,0.00937156
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.0,44,1.0,,30,30,,,,,,,0.00250399
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.25,44,0.1,,30,3,,,,,,,0.0300745
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.5,44,0.1666666666666666,,30,5,,,,,,,0.0160035
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.75,44,0.0333333333333333,,30,1,,,,,,,0.0343334
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,3.0,44,0.4,,30,12,,,,,,,0.0131835
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.0,45,1.0,,5,5,,,,,,,0.0753322
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.25,45,1.0,,5,5,,,,,,,0.00644613
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.5,45,1.0,,5,5,,,,,,,0.0853762
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.75,45,0.6,,5,3,,,,,,,0.0840819
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.0,45,1.0,,5,5,,,,,,,0.0809317
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.25,45,1.0,,5,5,,,,,,,0.0828676
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.5,45,1.0,,5,5,,,,,,,0.0842421
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.75,45,0.6,,5,3,,,,,,,0.0064324
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.0,45,1.0,,5,5,,,,,,,0.0777693
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.25,45,0.8,,5,4,,,,,,,0.0752204
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.5,45,1.0,,5,5,,,,,,,0.00499754
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.75,45,0.8,,5,4,,,,,,,0.0796051
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,3.0,45,1.0,,5,5,,,,,,,0.0742468
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.0,45,1.0,,10,10,,,,,,,0.0322793
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.25,45,1.0,,10,10,,,,,,,0.0274331
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.5,45,1.0,,10,10,,,,,,,0.0291983
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.75,45,1.0,,10,10,,,,,,,0.00332822
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.0,45,1.0,,10,10,,,,,,,0.0291613
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.25,45,1.0,,10,10,,,,,,,0.0028149
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.5,45,0.9,,10,9,,,,,,,0.0219313
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.75,45,0.7,,10,7,,,,,,,0.0289073
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.0,45,0.8,,10,8,,,,,,,0.00169412
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.25,45,0.9,,10,9,,,,,,,0.0279194
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.5,45,0.7,,10,7,,,,,,,0.0217572
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.75,45,0.9,,10,9,,,,,,,0.023925
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,3.0,45,0.6,,10,6,,,,,,,0.0345339
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.0,45,1.0,,15,15,,,,,,,0.0043552
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.25,45,1.0,,15,15,,,,,,,0.0173873
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.5,45,1.0,,15,15,,,,,,,0.0149766
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.75,45,1.0,,15,15,,,,,,,0.0139894
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.0,45,1.0,,15,15,,,,,,,0.0162415
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.25,45,1.0,,15,15,,,,,,,0.00631699
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.5,45,1.0,,15,15,,,,,,,0.0174031
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.75,45,0.4,,15,6,,,,,,,0.0275602
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.0,45,0.9333333333333332,,15,14,,,,,,,0.0129593
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.25,45,0.8666666666666667,,15,13,,,,,,,0.0158457
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.5,45,0.2666666666666666,,15,4,,,,,,,0.0350335
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.75,45,0.9333333333333332,,15,14,,,,,,,0.0171192
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,3.0,45,0.0666666666666666,,15,1,,,,,,,0.0544043
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.0,45,1.0,,20,20,,,,,,,0.00880598
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.25,45,0.9,,20,18,,,,,,,0.0109514
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.5,45,1.0,,20,20,,,,,,,0.0113334
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.75,45,1.0,,20,20,,,,,,,0.00924652
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.0,45,1.0,,20,20,,,,,,,0.0137453
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.25,45,1.0,,20,20,,,,,,,0.00316055
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.5,45,0.85,,20,17,,,,,,,0.0120011
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.75,45,0.9,,20,18,,,,,,,0.00897546
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.0,45,0.65,,20,13,,,,,,,0.0192198
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.25,45,0.2,,20,4,,,,,,,0.0267967
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.5,45,0.4,,20,8,,,,,,,0.0201107
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.75,45,0.35,,20,7,,,,,,,0.0213505
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,3.0,45,0.85,,20,17,,,,,,,0.00433698
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.0,45,1.0,,25,25,,,,,,,0.00780694
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.25,45,1.0,,25,25,,,,,,,0.00523502
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.5,45,1.0,,25,25,,,,,,,0.00298665
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.75,45,1.0,,25,25,,,,,,,0.0058313
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.0,45,1.0,,25,25,,,,,,,0.00738063
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.25,45,0.24,,25,6,,,,,,,0.0220011
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.5,45,0.2,,25,5,,,,,,,0.0211961
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.75,45,0.12,,25,3,,,,,,,0.0413829
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.0,45,0.24,,25,6,,,,,,,0.020378
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.25,45,0.32,,25,8,,,,,,,0.0191878
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.5,45,0.0,,25,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.75,45,0.08,,25,2,,,,,,,0.0360749
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,3.0,45,0.24,,25,6,,,,,,,0.0169844
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.0,45,0.9666666666666668,,30,29,,,,,,,0.00333701
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.25,45,1.0,,30,30,,,,,,,0.0021257
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.5,45,1.0,,30,30,,,,,,,0.00499982
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.75,45,1.0,,30,30,,,,,,,0.00289135
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.0,45,1.0,,30,30,,,,,,,0.00338696
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.25,45,0.2,,30,6,,,,,,,0.0213865
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.5,45,0.0,,30,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.75,45,0.6,,30,18,,,,,,,0.010808
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.0,45,0.1333333333333333,,30,4,,,,,,,0.0248261
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.25,45,0.4,,30,12,,,,,,,0.0123037
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.5,45,0.0666666666666666,,30,2,,,,,,,0.0280281
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.75,45,0.7666666666666667,,30,23,,,,,,,0.00836078
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,3.0,45,0.1,,30,3,,,,,,,0.0209398
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.0,46,1.0,,5,5,,,,,,,0.0580731
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.25,46,1.0,,5,5,,,,,,,0.0669804
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.5,46,1.0,,5,5,,,,,,,0.0700405
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.75,46,1.0,,5,5,,,,,,,0.0540317
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.0,46,1.0,,5,5,,,,,,,0.070335
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.25,46,1.0,,5,5,,,,,,,0.0776418
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.5,46,1.0,,5,5,,,,,,,0.0869279
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.75,46,1.0,,5,5,,,,,,,0.0172173
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.0,46,0.8,,5,4,,,,,,,0.0777751
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.25,46,0.4,,5,2,,,,,,,0.0871325
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.5,46,1.0,,5,5,,,,,,,0.0838428
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.75,46,0.8,,5,4,,,,,,,0.0873627
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,3.0,46,1.0,,5,5,,,,,,,0.0796504
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.0,46,1.0,,10,10,,,,,,,0.0249314
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.25,46,1.0,,10,10,,,,,,,0.0211448
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.5,46,1.0,,10,10,,,,,,,0.028076
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.75,46,1.0,,10,10,,,,,,,0.0248951
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.0,46,1.0,,10,10,,,,,,,0.0225483
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.25,46,1.0,,10,10,,,,,,,0.0247308
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.5,46,0.9,,10,9,,,,,,,0.00354918
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.75,46,0.9,,10,9,,,,,,,0.0265675
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.0,46,0.8,,10,8,,,,,,,0.0182373
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.25,46,0.7,,10,7,,,,,,,0.0260305
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.5,46,0.2,,10,2,,,,,,,0.0456923
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.75,46,0.9,,10,9,,,,,,,0.0275868
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,3.0,46,0.7,,10,7,,,,,,,0.0375133
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.0,46,1.0,,15,15,,,,,,,0.00443204
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.25,46,1.0,,15,15,,,,,,,0.012696
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.5,46,1.0,,15,15,,,,,,,0.0161725
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.75,46,0.8666666666666667,,15,13,,,,,,,0.0036623
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.0,46,1.0,,15,15,,,,,,,0.0140004
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.25,46,0.1333333333333333,,15,2,,,,,,,0.0457785
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.5,46,0.9333333333333332,,15,14,,,,,,,0.00586775
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.75,46,0.1333333333333333,,15,2,,,,,,,0.0697403
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.0,46,0.8666666666666667,,15,13,,,,,,,0.0152151
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.25,46,0.9333333333333332,,15,14,,,,,,,0.0156492
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.5,46,0.9333333333333332,,15,14,,,,,,,0.0191589
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.75,46,0.2,,15,3,,,,,,,0.0294294
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,3.0,46,0.8,,15,12,,,,,,,0.00361058
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.0,46,1.0,,20,20,,,,,,,0.00888733
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.25,46,1.0,,20,20,,,,,,,0.00722997
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.5,46,0.95,,20,19,,,,,,,0.00316883
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.75,46,1.0,,20,20,,,,,,,0.00610798
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.0,46,0.95,,20,19,,,,,,,0.00326016
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.25,46,0.3,,20,6,,,,,,,0.0198778
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.5,46,0.8,,20,16,,,,,,,0.0123711
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,1.75,46,0.3,,20,6,,,,,,,0.0237565
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.0,46,1.0,,20,20,,,,,,,0.00217137
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.25,46,0.05,,20,1,,,,,,,0.0930537
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.5,46,0.85,,20,17,,,,,,,0.00853157
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,2.75,46,0.85,,20,17,,,,,,,0.00779078
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,3.0,46,0.95,,20,19,,,,,,,0.0122898
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.0,46,1.0,,25,25,,,,,,,0.00412701
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.25,46,1.0,,25,25,,,,,,,0.00426344
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.5,46,1.0,,25,25,,,,,,,0.00558044
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,0.75,46,1.0,,25,25,,,,,,,0.00400335
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.0,46,0.96,,25,24,,,,,,,0.00268301
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.25,46,0.32,,25,8,,,,,,,0.0166353
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.5,46,0.48,,25,12,,,,,,,0.0135951
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,1.75,46,0.0,,25,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.0,46,0.96,,25,24,,,,,,,0.00745362
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.25,46,0.04,,25,1,,,,,,,0.0417213
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.5,46,0.0,,25,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,2.75,46,0.88,,25,22,,,,,,,0.00602213
Untangle: CS l0,q11_n10_k7_w4cb_pool1,25,3.0,46,0.96,,25,24,,,,,,,0.00330571
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.0,46,1.0,,30,30,,,,,,,0.00446805
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.25,46,1.0,,30,30,,,,,,,0.00198206
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.5,46,1.0,,30,30,,,,,,,0.00355358
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,0.75,46,0.4666666666666667,,30,14,,,,,,,0.0115847
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.0,46,0.9666666666666668,,30,29,,,,,,,0.0060896
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.25,46,0.0,,30,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.5,46,0.5333333333333333,,30,16,,,,,,,0.0102805
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,1.75,46,0.2666666666666666,,30,8,,,,,,,0.0160735
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.0,46,0.0666666666666666,,30,2,,,,,,,0.0259588
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.25,46,0.1333333333333333,,30,4,,,,,,,0.0242713
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.5,46,0.1666666666666666,,30,5,,,,,,,0.0179469
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,2.75,46,0.1666666666666666,,30,5,,,,,,,0.0198086
Untangle: CS l0,q11_n10_k7_w4cb_pool1,30,3.0,46,0.6333333333333333,,30,19,,,,,,,0.0112386
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.0,47,1.0,,5,5,,,,,,,0.00498137
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.25,47,1.0,,5,5,,,,,,,0.0571623
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.5,47,1.0,,5,5,,,,,,,0.00394386
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,0.75,47,1.0,,5,5,,,,,,,0.065414
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.0,47,1.0,,5,5,,,,,,,0.00432031
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.25,47,1.0,,5,5,,,,,,,0.0825861
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.5,47,0.6,,5,3,,,,,,,0.0899997
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,1.75,47,0.8,,5,4,,,,,,,0.0715383
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.0,47,0.6,,5,3,,,,,,,0.0855575
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.25,47,1.0,,5,5,,,,,,,0.0079435
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.5,47,0.8,,5,4,,,,,,,0.0730724
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,2.75,47,1.0,,5,5,,,,,,,0.00323436
Untangle: CS l0,q11_n10_k7_w4cb_pool1,5,3.0,47,1.0,,5,5,,,,,,,0.0705357
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.0,47,1.0,,10,10,,,,,,,0.0230041
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.25,47,1.0,,10,10,,,,,,,0.0349331
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.5,47,1.0,,10,10,,,,,,,0.00386661
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,0.75,47,0.9,,10,9,,,,,,,0.0268945
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.0,47,1.0,,10,10,,,,,,,0.0351929
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.25,47,0.8,,10,8,,,,,,,0.0291315
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.5,47,0.9,,10,9,,,,,,,0.00462769
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,1.75,47,1.0,,10,10,,,,,,,0.031758
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.0,47,1.0,,10,10,,,,,,,0.00342609
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.25,47,0.8,,10,8,,,,,,,0.0216427
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.5,47,1.0,,10,10,,,,,,,0.00447786
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,2.75,47,1.0,,10,10,,,,,,,0.00339416
Untangle: CS l0,q11_n10_k7_w4cb_pool1,10,3.0,47,0.0,,10,0,,,,,,,
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.0,47,1.0,,15,15,,,,,,,0.00498085
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.25,47,1.0,,15,15,,,,,,,0.0159963
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.5,47,1.0,,15,15,,,,,,,0.00346838
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,0.75,47,1.0,,15,15,,,,,,,0.0029225
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.0,47,0.4,,15,6,,,,,,,0.0270956
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.25,47,0.9333333333333332,,15,14,,,,,,,0.00971021
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.5,47,0.9333333333333332,,15,14,,,,,,,0.0150155
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,1.75,47,0.2,,15,3,,,,,,,0.0316919
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.0,47,0.4666666666666667,,15,7,,,,,,,0.0263338
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.25,47,1.0,,15,15,,,,,,,0.00261415
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.5,47,0.3333333333333333,,15,5,,,,,,,0.0285753
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,2.75,47,0.4,,15,6,,,,,,,0.0285915
Untangle: CS l0,q11_n10_k7_w4cb_pool1,15,3.0,47,0.6666666666666666,,15,10,,,,,,,0.0151376
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.0,47,1.0,,20,20,,,,,,,0.00805112
Untangle: CS l0,q11_n10_k7_w4cb_pool1,20,0.25,47,1.0,,20,20,,,,,,,0.00861919
