gene,block1,block2,block3,block4
Cyp19a1,20,4,16,8
Hdgfl1,14,8,14,8
Trim10,8,1,1,8
Gsdmcl-ps,8,10,20,18
1700042g15rik,7,1,12,16
Wnt10b,19,9,15,13
Ppm1j,10,3,6,7
Actl10,8,9,7,10
Satl1,12,8,14,6
Tex24,8,13,20,1
Col10a1,9,8,1,16
Cps1,7,16,19,4
Ccer1,15,6,17,4
Dyrk4,11,4,15,20
Htr2b,7,6,7,6
Neurog1,12,18,3,7
Slc5a10,4,19,8,15
Gpr182,4,10,20,14
Avpr1a,1,4,14,11
Hpse2,16,5,4,17
Gbx2,20,5,13,12
Adam18,5,16,4,17
Timd2,18,6,1,3
Iqch,20,9,10,19
Tmem79,12,18,14,16
Itih1,8,14,19,3
Muc13,9,10,10,9
Fgr,14,10,16,8
Cdhr2,4,14,13,5
Dok2,3,3,10,16
Tcp11,2,9,11,20
Fam83f,18,6,5,19
Ppp1r3b,11,4,4,11
Fgfr4,2,3,5,20
Barhl2,13,17,16,14
Pla2g4f,8,19,14,13
Fam83c,17,20,1,16
Pfpl,3,1,9,15
Pla2g4d,19,1,3,17
Dennd2c,5,14,20,19
Snx9,13,9,11,11
Il2rb,13,9,3,19
Clcnkb,17,15,11,1
Lhx4,6,12,2,16
Ccdc150,19,15,6,8
Grb7,9,15,19,5
Alpk2,20,8,12,16
Noto,5,3,5,3
Etnppl,9,15,4,20
Helt,7,20,4,3
Gapt,15,13,16,12
Dhh,13,15,13,15
B4galnt2,12,15,14,13
Dspp,1,4,10,15
Spns3,14,7,8,13
Smyd1,14,14,5,3
Ano9,6,4,14,16
Inhbe,17,13,12,18
Kcna5,12,3,11,4
Galnt5,19,2,4,17
Mdfi,16,2,3,15
Slc5a8,6,18,20,4
Chst4,3,10,16,17
Aspg,6,1,9,18
Asic3,6,14,3,17
Hhla1,11,17,12,16
Prame,14,9,14,9
Slc9a3,18,14,16,16
Adtrp,13,19,17,15
Dcst1,5,7,7,5
Ly9,16,3,6,13
Mroh2b,10,11,18,3
Ggt1,5,15,13,7
Serpinc1,11,10,8,13
Syne3,13,3,6,10
Gata1,11,5,19,17
Spata21,3,20,5,18
Trib3,20,1,3,18
Nox3,16,13,7,2
Svs1,5,3,13,15
Itga5,3,14,12,5
Tmprss15,19,8,12,15
Nod2,1,2,14,9
Adam28,15,17,9,3
Ebf3,19,3,13,9
Pla1a,20,11,2,9
Slc43a1,3,13,19,17
Fshr,6,12,11,7
Gm6249,7,7,2,12
Nlrp1c-ps,6,7,15,18
Gm2176,7,14,2,19
4930511e03rik,3,11,13,1
Gzmb,4,6,3,7
Birc7,19,7,15,11
Stx11,15,5,19,1
Map3k7cl,20,19,8,11
Spert,19,9,14,14
Mep1a,20,4,5,19
Abcg5,16,20,18,18
Fbxo43,10,1,2,9
Otx2,14,1,16,19
Gpr152,17,3,8,12
Slc13a2,14,17,8,3
Cmklr1,9,2,17,14
Meox1,17,11,12,16
Duox2,7,17,10,14
Il31ra,18,14,1,11
Pramel1,8,18,20,6
Sema3f,4,6,7,3
Prph2,4,11,15,20
Loxl4,10,1,16,15
Zfp366,8,10,18,20
Cyp4a14,13,2,7,8
Gm16130,16,16,8,4
Krt35,7,13,11,9
Foxn1,15,3,18,20
Catsper1,18,1,1,18
Abcg3,20,14,5,9
Bmp5,19,11,7,3
Foxp3,3,18,5,16
Tsku,11,20,8,3
Tifab,8,14,16,6
Nxnl1,15,17,19,13
Lrrc38,12,11,6,17
Bpifb2,15,2,20,17
Chrnb3,6,19,14,11
Tmem26,13,9,5,17
Trim6,4,17,18,3
Gpnmb,7,20,13,14
Tdrd9,2,19,2,19
Neurog3,5,4,11,18
Trim69,7,13,16,4
Flg2,20,11,20,11
Lif,4,15,14,5
Bmp8b,14,3,7,10
Hoxa11,5,7,2,10
Gm6583,13,5,3,15
Rasef,17,19,20,16
St6galnac1,19,6,10,15
Qrich2,12,20,18,14
Ifi44,13,8,14,7
Foxd3,15,19,19,15
Ush1c,12,7,5,14
Apoa5,13,13,16,10
Aipl1,18,19,13,4
Cd180,4,12,16,20
Lax1,16,7,1,2
Elf4,14,16,8,2
Ebf2,12,7,13,6
Gabrq,17,1,14,4
Fmo2,13,16,19,10
Slc22a14,6,7,10,3
Cd19,3,9,7,5
Abca12,10,16,15,11
Rhcg,9,14,6,17
Tgm1,5,12,13,4
Klrg2,1,11,10,2
Calcr,14,16,14,16
Lyg2,15,19,14,20
Ppef2,12,10,14,8
Ankrd33,13,19,7,5
Cckar,14,8,9,13
Nepn,8,13,14,7
Hnf1b,7,16,4,19
Bcl2l14,4,17,9,12
Svopl,3,20,10,13
Wnt9b,10,18,2,6
Bhmt2,9,17,15,11
Gabrp,18,16,4,10
Pga5,4,20,7,17
Pmel,9,15,10,14
Prps1l1,11,15,16,10
Krt18,16,18,19,15
Card11,9,8,17,20
Insm2,5,18,18,5
Krt78,6,16,14,8
Slc4a5,10,20,4,6
Stc2,4,6,1,9
Myog,2,5,12,15
Gfi1,9,17,19,7
Rho,18,17,17,18
Als2cr11,3,4,9,18
Mmp25,19,7,13,13
Dusp9,20,13,13,20
Actbl2,7,15,10,12
Abca14,3,5,17,11
Epha1,15,10,2,3
Npy4r,9,7,9,7
Rasgef1c,15,2,6,11
Ptgfr,6,18,16,8
Fezf1,19,20,11,8
Gm19466,8,8,12,4
4930431p03rik,7,6,1,12
Gm18409,14,12,2,4
D7ertd143e,17,2,20,19
Nxf3,11,4,14,1
Hes3,15,13,13,15
Dkk1,8,18,18,8
Kcna7,14,2,11,5
Btn2a2,12,20,9,3
Hoxd9,20,13,4,9
Abca15,8,19,6,1
Uts2r,14,8,11,11
Rbbp8nl,2,6,9,19
Macc1,3,2,9,16
Ceacam19,14,18,20,12
Oas3,13,16,13,16
Ercc6l,8,20,15,13
Zbtb32,16,15,17,14
Tg,14,5,13,6
Pdcd1lg2,15,1,20,16
Mos,20,20,16,4
Gja8,17,15,19,13
Lhx5,9,20,15,14
Gpr141,15,16,11,20
Atp1b4,6,14,15,5
Slc6a2,11,11,13,9
Tusc5,17,8,15,10
Bmp15,19,18,17,20
Clic6,10,1,9,2
Chst13,15,13,2,6
Fam217a,12,5,10,7
Pgk2,1,17,19,19
Sp5,14,4,10,8
Mrgprg,19,4,14,9
Trim31,2,19,7,14
Osr2,8,20,7,1
Krt36,9,6,14,1
Elf3,10,13,14,9
Rnf183,4,18,14,8
Sost,9,2,19,12
Hsd11b2,2,8,18,12
Cxcr3,18,10,7,1
Kcnj1,10,5,8,7
Myo1f,4,10,4,10
Krt84,10,17,11,16
Nmur1,3,19,12,10
Slfnl1,18,8,4,2
Casp14,9,11,9,11
Adam3,20,18,19,19
Oasl1,7,16,10,13
Dlgap5,14,16,10,20
Gm853,19,17,3,13
Gabre,6,5,4,7
Trim55,19,15,5,9
Mill1,10,12,7,15
Cnga1,3,14,5,12
Alx1,14,10,11,13
Phox2b,18,11,16,13
Tgfb1,14,17,12,19
Lao1,9,18,9,18
Kif12,6,20,20,6
Mcoln2,17,16,2,11
Irx1,10,12,5,17
Trim75,3,3,14,12
Gpr132,1,19,2,18
Anpep,14,16,4,6
Nfe2,3,6,9,20
Nr1h5,4,15,3,16
Dpys,4,2,9,17
Ccr2,6,3,17,12
Fam83a,14,1,17,18
Vwa5b1,5,3,9,19
Ltf,5,20,10,15
Doxl2,5,18,6,17
Slc34a3,6,7,9,4
Pilra,14,11,15,10
Il1rl2,16,12,9,19
Kctd19,15,19,18,16
Rspo4,4,17,16,5
Matn1,2,2,7,17
Wdr64,7,19,14,12
Fndc3c1,10,12,8,14
Actl11,6,4,1,9
Tmc2,3,20,11,12
Slc22a1,11,7,15,3
Kcnv2,4,14,19,19
Trim14,6,8,9,5
Shisa3,3,4,3,4
Il21r,2,1,20,3
Gprc5a,4,12,17,19
Bmp10,15,11,3,3
Mmp12,16,2,13,5
Slc2a7,13,14,1,6
Fga,15,19,5,9
Sh2d4a,14,3,16,1
Dlx3,19,19,2,16
Stat5a,20,10,1,9
Gm14137,19,8,18,9
Prss50,10,3,15,18
Art5,16,19,16,19
Olfr613,14,3,3,14
Krt20,14,19,11,2
Cldn2,20,20,3,17
Rgr,7,19,13,13
Dnase2b,18,2,1,19
Alox15,12,5,15,2
Pglyrp2,17,17,11,3
Kcnk18,8,7,12,3
Aoc1,16,10,15,11
Kmo,1,9,17,13
Xpnpep2,12,13,12,13
Fam50b,3,20,4,19
Magix,18,5,17,6
Gulo,16,5,18,3
Pctp,3,9,3,9
Piwil4,4,2,11,15
Irs4,19,17,6,10
Gdf3,4,14,8,10
Trem1,1,8,12,17
Fcrla,2,1,9,14
Rab44,2,9,20,11
Slc22a16,1,7,2,6
Crx,12,9,20,1
Tfap2a,1,17,14,4
Sdr9c7,11,20,13,18
Prdm13,10,18,4,4
Aqp6,20,6,14,12
Zyg11a,10,19,8,1
Foxd4,5,16,2,19
Tat,13,7,12,8
Kcnk5,18,18,8,8
Ffar3,2,9,19,12
Fam19a4,4,6,14,16
Mmp13,15,19,10,4
Pla2g2c,15,20,3,12
Adam30,19,17,17,19
Spatc1,19,12,2,9
Otol1,4,7,4,7
Ccdc105,14,8,4,18
Mrgprh,19,9,12,16
Tex22,9,13,10,12
Itih4,16,3,18,1
Saa4,7,7,6,8
Foxi1,12,4,19,17
Hao1,2,16,16,2
Cyp4f39,15,10,20,5
Cd8a,12,16,14,14
Marco,12,5,13,4
Gpr50,18,12,5,5
Cxcr6,11,20,17,14
Ros1,15,14,10,19
Slc17a4,1,6,11,16
Tfec,17,9,1,5
