Unnamed: 0,gene,gene_number,cpath,cost,x,y,z,stringency_rank,lambda,rep
2443,2039,2039,"[490, 851, 1029, 1191]",0,2.9,5.25,1,85,1.8607e-07,3
2447,2039,2039,"[490, 852, 1029, 1191]",0,2.9,5.3,1,89,1.12047e-07,3
2553,1386,1386,"[320, 378, 672, 784]",0,2.35,5.85,1,71,6.16027e-07,3
2554,1386,1386,"[320, 378, 675, 784]",0,2.4,5.85,1,85,1.8607e-07,3
2571,1386,1386,"[324, 377, 675, 792]",0,2.55,5.75,1,3,0.0286996,3
2580,1386,1386,"[324, 381, 675, 792]",0,2.6,5.8,1,88,1.15512e-07,3
2635,1386,1386,"[324, 381, 682, 792]",0,2.7,5.8,1,77,3.49033e-07,3
2658,1386,1386,"[319, 380, 676, 801]",0,2.45,6.15,1,19,0.00216861,3
2847,1828,1828,"[58, 97, 799, 1059]",0,2.45,7.05,1,64,9.24441e-07,3
2892,1828,1828,"[59, 98, 800, 1055]",0,2.35,7.25,1,70,6.35079e-07,3
2963,1828,1828,"[59, 98, 800, 1058]",0,2.4,7.25,1,68,8.18401e-07,3
3042,1844,1844,"[230, 413, 496, 648]",0,3.4,4.55,1,38,1.05934e-05,3
3241,2039,2039,"[493, 854, 1033, 1191]",0,3.05,5.3,1,15,0.0130281,3
3263,2039,2039,"[498, 853, 1036, 1194]",0,3.25,5.15,1,74,4.63696e-07,3
3320,381,381,"[152, 342, 483, 1068]",0,3.8,2.45,1,55,1.78771e-06,3
3501,381,381,"[152, 342, 483, 1064]",0,3.75,2.4,1,53,2.30375e-06,3
3640,910,910,"[187, 692, 771, 1120]",0,3.9,2.6,1,90,1.08686e-07,3
3642,910,910,"[188, 691, 772, 1120]",0,3.95,2.6,1,34,2.18002e-05,3
3801,910,910,"[188, 691, 772, 1119]",0,3.95,2.55,1,95,9.3332e-08,3
3813,910,910,"[188, 691, 772, 1118]",0,3.9,2.6,1,92,1.02262e-07,3
3885,381,381,"[146, 337, 484, 1063]",0,3.65,2.1,1,16,0.0107447,3
3945,910,910,"[187, 687, 771, 1116]",0,3.75,2.55,1,18,0.0101364,3
3951,910,910,"[187, 692, 771, 1116]",0,3.8,2.6,1,89,1.12047e-07,3
4011,1844,1844,"[239, 423, 503, 655]",0,3.8,4.3,1,95,9.3332e-08,3
4134,1844,1844,"[239, 419, 503, 652]",0,3.7,4.3,1,34,2.18002e-05,3
4292,2049,2049,"[469, 595, 942, 1203]",0,3.45,4.35,1,9,0.0156606,3
4615,1844,1844,"[230, 417, 496, 649]",0,3.45,4.65,1,85,1.8607e-07,3
4674,1844,1844,"[230, 417, 496, 654]",0,3.5,4.7,1,61,1.22813e-06,3
4744,1844,1844,"[230, 421, 505, 654]",0,3.65,4.65,1,1,0.0426542,3
4791,1844,1844,"[230, 417, 496, 653]",0,3.5,4.65,1,55,1.78771e-06,3
5446,2049,2049,"[474, 600, 942, 1205]",0,3.6,4.4,1,55,1.78771e-06,3
5464,2049,2049,"[474, 600, 942, 1208]",0,3.65,4.45,1,90,1.08686e-07,3
5536,2049,2049,"[474, 599, 942, 1203]",0,3.55,4.4,1,91,1.05425e-07,3
5540,2049,2049,"[474, 600, 942, 1203]",0,3.55,4.45,1,73,4.78037e-07,3
5741,376,376,"[289, 432, 751, 874]",0,3.75,5.45,1,33,2.49524e-05,3
5747,806,806,"[72, 410, 578, 889]",0,3.45,5.85,1,13,0.0138223,3
5819,376,376,"[290, 434, 752, 875]",0,3.8,5.6,1,82,2.47197e-07,3
5822,376,376,"[285, 430, 749, 870]",0,3.55,5.45,1,27,8.99536e-05,3
5827,376,376,"[285, 430, 751, 870]",0,3.6,5.45,1,29,6.21231e-05,3
5837,376,376,"[285, 430, 752, 870]",0,3.6,5.5,1,31,4.09148e-05,3
5850,376,376,"[290, 434, 752, 870]",0,3.75,5.55,1,10,0.0154387,3
5983,376,376,"[283, 426, 750, 868]",0,3.35,5.6,1,67,8.43712e-07,3
6046,376,376,"[283, 426, 752, 868]",0,3.4,5.6,1,70,6.35079e-07,3
6100,806,806,"[78, 411, 584, 895]",0,3.65,6.15,1,28,6.87363e-05,3
6266,806,806,"[78, 407, 584, 891]",0,3.55,6.15,1,47,4.06601e-06,3
6269,806,806,"[78, 411, 584, 891]",0,3.6,6.1,1,45,5.2397e-06,3
6287,1028,1028,"[336, 695, 917, 1038]",0,3.55,6.15,1,63,9.53032e-07,3
6290,1028,1028,"[336, 697, 917, 1038]",0,3.6,6.1,1,25,0.000194197,3
6453,645,645,"[61, 253, 605, 1164]",0,4.1,2.95,1,18,0.0101364,3
6465,574,574,"[298, 590, 907, 1122]",0,4.4,2.4,1,48,3.94403e-06,3
6467,574,574,"[300, 590, 907, 1122]",0,4.4,2.5,1,70,6.35079e-07,3
6472,574,574,"[300, 590, 907, 1125]",0,4.45,2.5,1,3,0.0286996,3
6590,645,645,"[61, 252, 604, 1166]",0,4.15,2.8,1,43,6.57197e-06,3
6642,645,645,"[64, 262, 607, 1166]",0,4.35,2.8,1,58,1.34565e-06,3
6643,645,645,"[66, 262, 607, 1166]",0,4.4,2.75,1,88,1.15512e-07,3
6690,645,645,"[66, 261, 612, 1166]",0,4.45,2.75,1,21,0.000631217,3
6991,234,234,"[65, 195, 609, 974]",0,4.35,3.15,1,5,0.0214348,3
7052,1957,1957,"[535, 857, 969, 1070]",0,4.1,3.2,1,76,3.59828e-07,3
7121,1957,1957,"[534, 857, 969, 1069]",0,4.1,3.1,1,80,2.62724e-07,3
7437,1957,1957,"[539, 865, 974, 1074]",0,4.35,3.25,1,51,2.96875e-06,3
7797,1957,1957,"[534, 858, 970, 1076]",0,4.15,3.35,1,17,0.0104457,3
8035,1028,1028,"[346, 704, 926, 1046]",0,4.1,6.3,1,74,4.63696e-07,3
8050,1028,1028,"[346, 704, 923, 1045]",0,4.05,6.25,1,10,0.0154387,3
8083,645,645,"[69, 262, 611, 1171]",0,4.6,2.75,1,91,1.05425e-07,3
8109,2008,2008,"[519, 759, 1013, 1175]",0,4.85,5.95,1,53,2.30375e-06,3
8131,2008,2008,"[517, 756, 1013, 1173]",0,4.7,5.9,1,11,0.0149752,3
8140,1592,1592,"[16, 209, 616, 815]",0,5.4,3.4,1,71,6.16027e-07,3
8155,1592,1592,"[13, 209, 616, 818]",0,5.4,3.4,1,40,9.46146e-06,3
8178,1592,1592,"[17, 210, 616, 815]",0,5.4,3.5,1,99,6.81453e-08,3
8189,1592,1592,"[21, 210, 617, 816]",0,5.45,3.6,1,93,9.91944e-08,3
8349,849,849,"[310, 443, 541, 1081]",0,5.25,5.65,1,58,1.34565e-06,3
8366,849,849,"[307, 439, 542, 1081]",0,5.15,5.7,1,27,8.99536e-05,3
8388,849,849,"[312, 443, 548, 1081]",0,5.35,5.55,1,76,3.59828e-07,3
8462,849,849,"[313, 444, 542, 1083]",0,5.35,5.75,1,60,1.26612e-06,3
8714,849,849,"[312, 443, 541, 1084]",0,5.35,5.65,1,98,7.02529e-08,3
8913,849,849,"[314, 445, 557, 1084]",0,5.45,5.95,1,98,7.02529e-08,3
8937,849,849,"[313, 444, 542, 1085]",0,5.4,5.8,1,85,1.8607e-07,3
9225,1546,1546,"[128, 546, 663, 1180]",0,5.35,6.55,1,59,1.30528e-06,3
9250,1546,1546,"[128, 555, 668, 1180]",0,5.45,6.65,1,58,1.34565e-06,3
9297,1546,1546,"[127, 559, 667, 1183]",0,5.55,6.45,1,73,4.78037e-07,3
9316,1592,1592,"[16, 209, 620, 818]",0,5.5,3.4,1,60,1.26612e-06,3
9344,1592,1592,"[21, 209, 617, 825]",0,5.6,3.5,1,36,1.23767e-05,3
9383,1592,1592,"[20, 210, 621, 819]",0,5.55,3.55,1,12,0.0145799,3
9483,849,849,"[315, 449, 550, 1085]",0,5.55,5.8,1,2,0.0411404,3
9610,1546,1546,"[131, 553, 666, 1182]",0,5.55,6.35,1,15,0.0130281,3
9711,859,859,"[1, 275, 929, 956]",0,6.15,2.9,1,39,9.90033e-06,3
9824,859,859,"[4, 275, 937, 960]",0,6.35,2.9,1,45,5.2397e-06,3
10152,859,859,"[9, 280, 934, 960]",0,6.4,3.05,1,7,0.0161781,3
10325,859,859,"[5, 276, 935, 964]",0,6.35,3.15,1,83,2.39781e-07,3
10337,859,859,"[5, 276, 938, 964]",0,6.4,3.1,1,56,1.73408e-06,3
10398,796,796,"[87, 351, 464, 913]",0,6.5,6.9,1,70,6.35079e-07,3
10584,593,593,"[186, 362, 713, 880]",0,6.7,2.95,1,93,9.91944e-08,3
10720,593,593,"[186, 366, 708, 879]",0,6.7,2.85,1,38,1.05934e-05,3
10779,593,593,"[186, 362, 708, 884]",0,6.7,2.9,1,99,6.81453e-08,3
10785,593,593,"[186, 366, 708, 884]",0,6.75,2.9,1,50,3.06057e-06,3
10790,593,593,"[186, 362, 709, 884]",0,6.7,2.95,1,97,7.24257e-08,3
10794,593,593,"[186, 366, 709, 884]",0,6.75,2.95,1,71,6.16027e-07,3
10808,593,593,"[186, 362, 712, 884]",0,6.75,2.9,1,66,8.69807e-07,3
10814,593,593,"[186, 366, 712, 884]",0,6.8,2.9,1,90,1.08686e-07,3
10820,593,593,"[184, 362, 713, 884]",0,6.7,2.95,1,6,0.0163428,3
10821,593,593,"[186, 362, 713, 884]",0,6.75,2.95,1,70,6.35079e-07,3
10839,859,859,"[12, 279, 938, 964]",0,6.55,3.05,1,51,2.96875e-06,3
10909,449,449,"[140, 645, 809, 1102]",0,6.9,6.3,1,58,1.34565e-06,3
10971,796,796,"[90, 354, 464, 915]",0,6.65,6.85,1,71,6.16027e-07,3
10979,796,796,"[87, 350, 465, 916]",0,6.6,6.9,1,98,7.02529e-08,3
10984,796,796,"[87, 355, 465, 916]",0,6.65,6.95,1,15,0.0130281,3
11113,1639,1639,"[111, 525, 965, 1110]",0,6.85,6.9,1,8,0.0158596,3
11171,1639,1639,"[108, 524, 968, 1110]",0,6.85,6.95,1,55,1.78771e-06,3
11268,449,449,"[139, 645, 810, 1104]",0,6.95,6.35,1,73,4.78037e-07,3
11278,449,449,"[139, 647, 810, 1104]",0,6.95,6.45,1,83,2.39781e-07,3
11311,449,449,"[140, 647, 812, 1104]",0,7.0,6.45,1,14,0.0135174,3
11515,449,449,"[138, 642, 805, 1103]",0,6.7,6.6,1,47,4.06601e-06,3
11854,1639,1639,"[108, 525, 968, 1111]",0,6.85,7.05,1,67,8.43712e-07,3
17,265,265,"[275, 782, 918, 1006]",0,1.85,6.7,1,52,2.31123e-06,4
18,265,265,"[278, 782, 918, 1006]",0,1.9,6.7,1,90,5.93344e-08,4
25,265,265,"[278, 782, 918, 1009]",0,1.95,6.65,1,77,1.57152e-07,4
41,80,80,"[83, 437, 846, 1042]",0,1.9,6.55,1,4,0.021064,4
177,80,80,"[90, 443, 851, 1052]",0,2.3,6.4,1,34,2.27627e-05,4
281,265,265,"[281, 788, 921, 1013]",0,2.2,6.75,1,80,1.43428e-07,4
282,265,265,"[284, 788, 921, 1013]",0,2.25,6.75,1,53,2.2419e-06,4
285,265,265,"[281, 785, 920, 1010]",0,2.1,6.7,1,8,0.0153032,4
299,80,80,"[89, 436, 848, 1043]",0,2.1,6.4,1,55,2.1094e-06,4
332,80,80,"[89, 436, 851, 1043]",0,2.15,6.4,1,60,1.01618e-06,4
459,342,342,"[444, 728, 947, 1200]",0,2.55,4.2,1,44,4.85371e-06,4
546,342,342,"[455, 728, 952, 1203]",0,2.8,4.4,1,25,9.50062e-05,4
646,342,342,"[454, 729, 948, 1200]",0,2.65,4.35,1,62,7.88558e-07,4
652,342,342,"[454, 728, 951, 1200]",0,2.7,4.25,1,64,6.11921e-07,4
681,342,342,"[454, 729, 953, 1200]",0,2.7,4.4,1,11,0.0106253,4
902,342,342,"[454, 729, 951, 1202]",0,2.75,4.35,1,85,8.3778e-08,4
1199,1734,1734,"[224, 340, 617, 1014]",0,2.85,5.85,1,18,0.000548909,4
1210,1734,1734,"[231, 340, 618, 1014]",0,2.9,5.95,1,33,2.40458e-05,4
1271,1734,1734,"[231, 340, 622, 1015]",0,2.95,6.0,1,33,2.40458e-05,4
1330,677,677,"[16, 232, 722, 1070]",0,2.9,6.1,1,92,5.58278e-08,4
1339,677,677,"[18, 232, 719, 1071]",0,2.85,6.25,1,1,0.0472143,4
1363,677,677,"[14, 232, 723, 1071]",0,2.85,6.25,1,88,7.64619e-08,4
1364,677,677,"[17, 232, 723, 1071]",0,2.9,6.25,1,62,7.88558e-07,4
1373,677,677,"[21, 234, 723, 1071]",0,2.95,6.35,1,47,4.33106e-06,4
1930,1076,1076,"[75, 627, 761, 1081]",0,3.35,4.4,1,25,9.50062e-05,4
1931,1076,1076,"[78, 627, 761, 1081]",0,3.4,4.35,1,28,4.59472e-05,4
1957,1076,1076,"[71, 627, 762, 1075]",0,3.25,4.55,1,81,1.39125e-07,4
1962,1076,1076,"[75, 628, 762, 1075]",0,3.3,4.65,1,14,0.00812305,4
2279,400,400,"[27, 706, 973, 1173]",0,3.55,5.7,1,10,0.0117205,4
2303,1734,1734,"[243, 342, 622, 1015]",0,3.1,6.0,1,34,2.27627e-05,4
2322,1734,1734,"[243, 346, 622, 1015]",0,3.2,6.0,1,10,0.0117205,4
2453,221,221,"[2, 300, 902, 1161]",0,3.65,2.15,1,25,9.50062e-05,4
2455,221,221,"[6, 300, 902, 1161]",0,3.7,2.2,1,86,8.12646e-08,4
2471,221,221,"[6, 304, 904, 1168]",0,3.95,2.15,1,9,0.0124071,4
2473,221,221,"[9, 304, 904, 1168]",0,4.0,2.15,1,73,2.60973e-07,4
2582,496,496,"[36, 571, 675, 778]",0,3.8,3.2,1,50,2.97839e-06,4
2593,496,496,"[36, 571, 678, 778]",0,3.85,3.2,1,29,3.58297e-05,4
2594,496,496,"[39, 571, 678, 778]",0,3.9,3.2,1,25,9.50062e-05,4
2644,496,496,"[40, 572, 675, 771]",0,3.8,3.3,1,4,0.021064,4
2710,1750,1750,"[603, 641, 819, 1219]",0,4.0,4.7,1,23,0.000271804,4
2959,400,400,"[31, 714, 977, 1173]",0,3.75,5.75,1,54,2.17464e-06,4
3144,180,180,"[180, 635, 959, 1107]",0,3.75,5.35,1,5,0.0192019,4
3422,400,400,"[27, 710, 973, 1172]",0,3.6,5.7,1,93,5.41529e-08,4
3448,400,400,"[30, 713, 976, 1172]",0,3.75,5.55,1,72,2.69045e-07,4
3467,400,400,"[30, 713, 977, 1172]",0,3.75,5.6,1,48,4.21002e-06,4
4045,400,400,"[28, 711, 979, 1173]",0,3.65,5.95,1,37,1.77075e-05,4
4056,540,540,"[247, 598, 997, 1127]",0,3.9,5.85,1,95,4.20227e-08,4
4064,540,540,"[247, 598, 998, 1127]",0,3.9,5.9,1,85,8.3778e-08,4
4103,540,540,"[248, 598, 997, 1123]",0,3.85,5.9,1,9,0.0124071,4
4174,1224,1224,"[397, 794, 866, 1032]",0,4.15,4.1,1,4,0.021064,4
4217,1224,1224,"[397, 795, 870, 1036]",0,4.25,4.1,1,38,1.24821e-05,4
4223,1224,1224,"[397, 794, 872, 1036]",0,4.3,4.0,1,33,2.40458e-05,4
4250,1224,1224,"[397, 794, 869, 1037]",0,4.25,4.05,1,62,7.88558e-07,4
4259,1224,1224,"[397, 794, 870, 1037]",0,4.25,4.1,1,64,6.11921e-07,4
4296,1152,1152,"[104, 492, 747, 821]",0,4.3,4.3,1,41,7.89052e-06,4
4316,1152,1152,"[104, 492, 747, 822]",0,4.35,4.3,1,69,3.5743e-07,4
4317,1152,1152,"[108, 492, 747, 822]",0,4.4,4.3,1,2,0.034377,4
4341,1152,1152,"[104, 492, 747, 820]",0,4.3,4.25,1,36,1.97717e-05,4
4656,180,180,"[187, 645, 963, 1114]",0,4.15,5.45,1,69,3.5743e-07,4
4667,180,180,"[184, 645, 964, 1114]",0,4.1,5.5,1,43,5.89362e-06,4
4730,180,180,"[186, 645, 963, 1115]",0,4.1,5.6,1,79,1.47864e-07,4
4731,180,180,"[187, 645, 963, 1115]",0,4.15,5.5,1,78,1.52437e-07,4
4759,180,180,"[186, 646, 965, 1115]",0,4.1,5.75,1,76,1.62012e-07,4
4797,180,180,"[188, 647, 968, 1115]",0,4.25,5.65,1,91,5.75544e-08,4
4877,180,180,"[184, 645, 963, 1110]",0,4.05,5.45,1,41,7.89052e-06,4
4921,180,180,"[184, 645, 963, 1111]",0,4.05,5.5,1,44,4.85371e-06,4
4946,180,180,"[185, 646, 965, 1111]",0,4.05,5.7,1,87,7.88267e-08,4
4947,180,180,"[186, 646, 965, 1111]",0,4.05,5.75,1,95,4.20227e-08,4
5006,180,180,"[189, 648, 969, 1116]",0,4.25,5.85,1,21,0.000437932,4
5092,1782,1782,"[105, 389, 502, 690]",0,4.4,6.5,1,97,3.95391e-08,4
5096,1782,1782,"[105, 391, 502, 690]",0,4.45,6.45,1,35,2.07285e-05,4
5115,1782,1782,"[117, 389, 503, 690]",0,4.5,6.55,1,87,7.88267e-08,4
5124,1782,1782,"[117, 393, 503, 690]",0,4.55,6.6,1,77,1.57152e-07,4
5192,1782,1782,"[117, 389, 502, 685]",0,4.45,6.45,1,13,0.00861128,4
5293,129,129,"[324, 877, 1100, 1225]",0,4.6,5.2,1,59,1.04761e-06,4
5296,129,129,"[324, 879, 1100, 1225]",0,4.65,5.2,1,3,0.0282515,4
5320,1948,1948,"[47, 192, 376, 561]",0,4.95,5.3,1,90,5.93344e-08,4
5322,1948,1948,"[47, 192, 377, 561]",0,4.95,5.35,1,91,5.75544e-08,4
5384,1520,1520,"[126, 562, 880, 1106]",0,4.9,5.4,1,38,1.24821e-05,4
5447,129,129,"[324, 878, 1100, 1225]",0,4.6,5.25,1,52,2.31123e-06,4
5485,129,129,"[324, 877, 1100, 1226]",0,4.6,5.25,1,85,8.3778e-08,4
5486,129,129,"[324, 878, 1100, 1226]",0,4.6,5.3,1,90,5.93344e-08,4
5496,129,129,"[324, 878, 1103, 1226]",0,4.65,5.3,1,26,8.54366e-05,4
5598,1782,1782,"[123, 387, 502, 688]",0,4.55,6.25,1,40,9.82388e-06,4
5599,1782,1782,"[123, 390, 502, 688]",0,4.6,6.25,1,69,3.5743e-07,4
5603,1782,1782,"[123, 394, 502, 688]",0,4.65,6.25,1,71,2.77366e-07,4
5658,1782,1782,"[123, 390, 502, 692]",0,4.65,6.3,1,46,4.42568e-06,4
5698,1782,1782,"[123, 390, 505, 692]",0,4.7,6.3,1,59,1.04761e-06,4
5727,205,205,"[163, 542, 751, 910]",0,4.9,6.3,1,62,7.88558e-07,4
5827,1948,1948,"[45, 199, 379, 567]",0,5.15,5.05,1,52,2.31123e-06,4
5959,1948,1948,"[47, 192, 380, 565]",0,5.05,5.35,1,9,0.0124071,4
6109,1948,1948,"[57, 201, 380, 568]",0,5.25,5.35,1,35,2.07285e-05,4
6296,1201,1201,"[175, 550, 606, 837]",0,5.45,5.35,1,44,4.85371e-06,4
6323,1201,1201,"[175, 549, 611, 837]",0,5.5,5.35,1,97,3.95391e-08,4
6324,1201,1201,"[171, 550, 611, 837]",0,5.45,5.35,1,91,5.75544e-08,4
6326,1201,1201,"[175, 550, 611, 837]",0,5.5,5.4,1,72,2.69045e-07,4
6370,1201,1201,"[174, 554, 611, 838]",0,5.6,5.35,1,95,4.20227e-08,4
6510,205,205,"[165, 543, 752, 912]",0,5.1,5.95,1,46,4.42568e-06,4
6597,770,770,"[372, 408, 1087, 1139]",0,5.3,6.15,1,67,4.60605e-07,4
6630,205,205,"[167, 545, 753, 914]",0,5.1,6.3,1,4,0.021064,4
6676,770,770,"[373, 409, 1089, 1140]",0,5.3,6.4,1,76,1.62012e-07,4
6694,770,770,"[374, 409, 1092, 1140]",0,5.4,6.3,1,16,0.00555084,4
6784,141,141,"[211, 261, 816, 1141]",0,5.55,2.65,1,3,0.0282515,4
6967,884,884,"[70, 338, 859, 927]",0,6.0,2.6,1,12,0.0096722,4
6980,884,884,"[67, 337, 854, 925]",0,5.95,2.25,1,62,7.88558e-07,4
7013,884,884,"[67, 337, 857, 925]",0,6.0,2.2,1,71,2.77366e-07,4
7099,141,141,"[221, 262, 817, 1152]",0,5.7,2.8,1,17,0.00280724,4
7382,1201,1201,"[174, 557, 609, 837]",0,5.6,5.15,1,92,5.58278e-08,4
7415,1924,1924,"[138, 287, 498, 650]",0,5.9,5.6,1,87,7.88267e-08,4
7438,1924,1924,"[138, 291, 498, 649]",0,5.95,5.6,1,6,0.0172431,4
7461,1201,1201,"[174, 558, 607, 838]",0,5.6,5.3,1,38,1.24821e-05,4
7485,1201,1201,"[174, 558, 611, 838]",0,5.65,5.3,1,69,3.5743e-07,4
7558,1201,1201,"[174, 558, 611, 839]",0,5.65,5.35,1,99,3.06824e-08,4
7637,1201,1201,"[174, 549, 611, 840]",0,5.6,5.35,1,10,0.0117205,4
7700,1201,1201,"[178, 559, 615, 840]",0,5.85,5.35,1,81,1.39125e-07,4
7836,1239,1239,"[272, 521, 704, 987]",0,6.15,2.6,1,40,9.82388e-06,4
7837,1239,1239,"[270, 519, 700, 984]",0,6.1,2.2,1,28,4.59472e-05,4
7933,1239,1239,"[271, 519, 700, 985]",0,6.1,2.3,1,9,0.0124071,4
7949,1239,1239,"[270, 519, 702, 985]",0,6.15,2.2,1,60,1.01618e-06,4
7994,1239,1239,"[270, 519, 702, 986]",0,6.15,2.25,1,95,4.20227e-08,4
8017,1239,1239,"[272, 521, 704, 986]",0,6.15,2.55,1,76,1.62012e-07,4
8018,238,238,"[95, 527, 941, 1192]",0,6.25,4.05,1,4,0.021064,4
8022,238,238,"[95, 534, 941, 1192]",0,6.3,4.05,1,59,1.04761e-06,4
8040,238,238,"[95, 534, 942, 1192]",0,6.3,4.1,1,50,2.97839e-06,4
8068,238,238,"[98, 527, 941, 1195]",0,6.35,4.05,1,19,0.000530486,4
8073,238,238,"[98, 534, 941, 1195]",0,6.4,4.05,1,32,2.68992e-05,4
8212,238,238,"[98, 538, 943, 1198]",0,6.55,4.1,1,96,4.0762e-08,4
8277,238,238,"[96, 538, 942, 1196]",0,6.4,4.25,1,65,5.93564e-07,4
8286,238,238,"[96, 538, 944, 1196]",0,6.45,4.25,1,86,8.12646e-08,4
8291,238,238,"[99, 536, 945, 1196]",0,6.45,4.35,1,15,0.00673139,4
8338,937,937,"[151, 429, 664, 899]",0,6.45,4.85,1,52,2.31123e-06,4
8340,937,937,"[155, 429, 664, 899]",0,6.5,4.85,1,71,2.77366e-07,4
8356,937,937,"[151, 429, 668, 899]",0,6.5,4.85,1,32,2.68992e-05,4
8379,937,937,"[155, 429, 664, 897]",0,6.45,4.85,1,7,0.0156672,4
8415,1924,1924,"[146, 294, 500, 658]",0,6.35,5.65,1,64,6.11921e-07,4
8419,1924,1924,"[145, 295, 500, 658]",0,6.3,5.75,1,67,4.60605e-07,4
8429,1924,1924,"[146, 298, 500, 658]",0,6.4,5.7,1,95,4.20227e-08,4
8442,1924,1924,"[145, 297, 501, 658]",0,6.4,5.7,1,20,0.000464195,4
8605,1924,1924,"[145, 295, 500, 654]",0,6.25,5.75,1,69,3.5743e-07,4
8853,937,937,"[155, 433, 671, 899]",0,6.7,4.85,1,28,4.59472e-05,4
1,592,592,"[167, 357, 535, 1055]",0,2.7,1.9,1,73,1.8693e-07,5
43,592,592,"[167, 361, 535, 1059]",0,2.8,1.95,1,76,1.70606e-07,5
308,592,592,"[168, 362, 536, 1052]",0,2.7,2.1,1,6,0.0215298,5
684,592,592,"[167, 361, 535, 1056]",0,2.75,1.95,1,95,5.36551e-08,5
796,592,592,"[163, 358, 535, 1057]",0,2.65,2.15,1,70,2.48339e-07,5
843,592,592,"[163, 358, 537, 1057]",0,2.65,2.25,1,40,4.7755e-06,5
894,592,592,"[163, 358, 540, 1057]",0,2.7,2.2,1,37,5.80392e-06,5
1140,1372,1372,"[120, 319, 672, 989]",0,2.8,3.15,1,50,1.75947e-06,5
1180,203,203,"[153, 307, 509, 942]",0,2.9,3.1,1,75,1.75882e-07,5
1246,1418,1418,"[92, 589, 808, 1168]",0,2.7,3.1,1,10,0.0146464,5
1310,1418,1418,"[93, 592, 811, 1171]",0,2.9,3.1,1,59,9.09839e-07,5
1345,1418,1418,"[93, 592, 811, 1172]",0,2.9,3.15,1,51,1.70669e-06,5
1360,1372,1372,"[120, 320, 672, 989]",0,2.8,3.2,1,97,5.04841e-08,5
1410,203,203,"[155, 308, 510, 940]",0,2.85,3.45,1,54,1.55765e-06,5
1748,1626,1626,"[20, 172, 568, 964]",0,2.85,3.15,1,98,4.89696e-08,5
1750,1626,1626,"[20, 174, 568, 964]",0,2.85,3.25,1,34,9.34909e-06,5
1751,1626,1626,"[20, 182, 568, 964]",0,2.9,3.2,1,79,1.55707e-07,5
1800,780,780,"[17, 201, 286, 915]",0,2.6,4.1,1,32,1.20478e-05,5
1803,780,780,"[17, 202, 286, 915]",0,2.65,4.1,1,32,1.20478e-05,5
1834,780,780,"[23, 202, 286, 914]",0,2.7,4.05,1,99,4.75005e-08,5
1861,780,780,"[17, 202, 293, 914]",0,2.7,4.1,1,1,0.0369679,5
1869,780,780,"[17, 202, 286, 932]",0,2.75,4.05,1,20,0.000246416,5
1916,780,780,"[17, 201, 286, 926]",0,2.65,4.05,1,42,4.12334e-06,5
1919,780,780,"[17, 202, 286, 926]",0,2.7,4.05,1,41,4.71794e-06,5
1952,780,780,"[17, 202, 293, 926]",0,2.75,4.1,1,86,8.55751e-08,5
1984,780,780,"[23, 203, 292, 931]",0,2.9,3.95,1,59,9.09839e-07,5
1985,780,780,"[27, 203, 292, 931]",0,2.95,3.9,1,69,2.5602e-07,5
1997,780,780,"[18, 202, 287, 916]",0,2.65,4.35,1,71,2.40889e-07,5
1998,780,780,"[24, 202, 287, 916]",0,2.7,4.3,1,88,8.05176e-08,5
2017,780,780,"[18, 201, 287, 915]",0,2.6,4.3,1,80,1.51036e-07,5
2020,780,780,"[18, 202, 287, 915]",0,2.65,4.3,1,50,1.75947e-06,5
2087,1496,1496,"[144, 304, 384, 794]",0,2.85,5.25,1,52,1.65549e-06,5
2185,1496,1496,"[145, 299, 385, 795]",0,2.8,5.45,1,87,8.30078e-08,5
2190,1496,1496,"[145, 305, 385, 795]",0,2.85,5.45,1,13,0.0104491,5
2241,744,744,"[33, 702, 910, 1154]",0,2.35,6.75,1,15,0.00792623,5
2295,744,744,"[33, 702, 910, 1158]",0,2.4,6.75,1,66,4.12403e-07,5
2368,744,744,"[41, 703, 920, 1161]",0,2.6,6.7,1,16,0.00160045,5
2428,1626,1626,"[29, 185, 571, 970]",0,3.2,2.85,1,40,4.7755e-06,5
2562,1626,1626,"[29, 180, 571, 963]",0,3.05,2.9,1,13,0.0104491,5
2564,1626,1626,"[29, 185, 571, 963]",0,3.1,2.9,1,86,8.55751e-08,5
2798,1762,1762,"[122, 230, 751, 935]",0,3.05,2.9,1,46,2.92186e-06,5
2802,1762,1762,"[122, 231, 751, 935]",0,3.1,2.9,1,77,1.65488e-07,5
2807,1762,1762,"[137, 231, 751, 935]",0,3.2,2.9,1,43,3.99964e-06,5
2815,1762,1762,"[122, 231, 752, 935]",0,3.1,2.95,1,69,2.5602e-07,5
2818,1762,1762,"[130, 231, 752, 935]",0,3.15,2.95,1,70,2.48339e-07,5
2893,203,203,"[159, 313, 514, 950]",0,3.2,3.2,1,50,1.75947e-06,5
2915,1626,1626,"[29, 185, 571, 967]",0,3.15,2.9,1,51,1.70669e-06,5
2932,1626,1626,"[29, 182, 572, 968]",0,3.1,3.1,1,74,1.81322e-07,5
3102,1372,1372,"[140, 323, 675, 994]",0,3.2,3.4,1,42,4.12334e-06,5
3153,1372,1372,"[140, 323, 675, 995]",0,3.25,3.35,1,25,4.39622e-05,5
3319,1372,1372,"[125, 321, 675, 993]",0,3.05,3.25,1,97,5.04841e-08,5
