ref_x,ref_y,ref_z,ref_int,ref_x,ref_y,ref_z,hyb,comp_x,comp_y,comp_z,comp_int,aligned_x,aligned_y,aligned_z,ref_int,ref_ch,comp_ch
59.601307790509104,372.76497143239686,0.0,7000.150125480421,59.601307790509104,372.76497143239686,0.0,1,57.91779905542828,372.9504637668225,0.0,18301.367320734047,58.81862955212732,372.4544869187031,0.0,7000.150125480421,0,1
681.3197707194144,389.6536613493663,0.0,14690.146323138448,681.3197707194144,389.6536613493663,0.0,1,680.0918217712067,389.65223335937947,0.0,32940.192656563086,680.9926522679058,389.15625651126004,0.0,14690.146323138448,0,1
1662.795009902709,404.1581576789041,0.0,9777.224342713664,1662.795009902709,404.1581576789041,0.0,1,1662.4685823932637,404.2245508283696,0.0,17860.041295856878,1663.3694128899626,403.7285739802502,0.0,9777.224342713664,0,1
1739.5458506404104,419.6477872802632,0.0,11153.243156487948,1739.5458506404104,419.6477872802632,0.0,1,1739.2029417773613,419.596999488628,0.0,22540.156671140758,1740.1037722740602,419.1010226405086,0.0,11153.243156487948,0,1
522.0584919342308,427.0293840503655,0.0,11621.66846795686,522.0584919342308,427.0293840503655,0.0,1,520.6897273233767,427.1200226761521,0.0,32964.8932415017,521.5905578200758,426.62404582803265,0.0,11621.66846795686,0,1
1708.9662819314374,435.89574701892633,0.0,9538.41864794086,1708.9662819314374,435.89574701892633,0.0,1,1708.596387355228,436.0111396749143,0.0,20892.989858453137,1709.497217851927,435.5151628267949,0.0,9538.41864794086,0,1
1818.623520955188,449.9530675827828,0.0,10268.142190177134,1818.623520955188,449.9530675827828,0.0,1,1818.4010031495263,449.8829275964216,0.0,27404.84651036929,1819.3018336462253,449.3869507483022,0.0,10268.142190177134,0,1
1041.3045885080778,466.6528913570825,0.0,6510.0339767839,1041.3045885080778,466.6528913570825,0.0,1,1040.7825471906033,466.720187470016,0.0,16884.979395119066,1041.6833776873023,466.2242106218966,0.0,6510.0339767839,0,1
374.3620745715274,492.5215209721872,0.0,20873.60015567943,374.3620745715274,492.5215209721872,0.0,1,372.7566556639744,492.73720408431865,0.0,43005.97703140525,373.65748616067344,492.2412272361992,0.0,20873.60015567943,0,1
1637.6127100394517,549.9158348439829,0.0,8259.332490663941,1637.6127100394517,549.9158348439829,0.0,1,1637.402738017057,550.1319381544386,0.0,18290.4332843022,1638.3035685137559,549.6359613063191,0.0,8259.332490663941,0,1
161.57950893359543,554.2642509233227,0.0,10174.764912219043,161.57950893359543,554.2642509233227,0.0,1,160.08827379425085,554.5649687166982,0.0,27723.1737721916,160.98910429094988,554.0689918685788,0.0,10174.764912219043,0,1
92.91862582620888,578.9256512245065,0.0,10920.34915178422,92.91862582620888,578.9256512245065,0.0,1,91.1851703886519,579.1662841223665,0.0,28431.18917962853,92.08600088535094,578.6703072742471,0.0,10920.34915178422,0,1
