hyb,rmse
20,22.076616605089292
21,25.534588382629774
22,24.43413581357115
23,23.406728664134867
24,27.34138284552509
25,27.110258795089564
26,25.267450182795915
27,25.257882944995742
28,29.194550323953486
29,26.718419612780476
30,26.875811665249348
31,30.199812366742535
32,25.927584283338888
33,24.1959732783037
34,24.708618259045707
35,28.084805690811375
36,25.604350517608506
37,31.97426058102456
38,25.982483564557644
39,27.19748052115236
40,26.752266753135174
41,28.347184470051264
42,27.647667103750326
43,28.396044050475233
44,32.27834221476098
45,29.59321513279533
46,28.2037888884367
47,28.098110329214233
48,26.64586620725407
49,29.859972280190618
50,27.99665806902715
51,28.27873106281611
52,23.57111146488604
53,25.59026735995418
54,29.92800969820457
55,27.422001775726255
56,32.526328267079144
57,27.12201683702892
58,28.567133643599817
59,27.52451281341661
60,30.34320494454661
61,27.231090763995283
62,31.410562989983
63,27.934432369837033
64,34.757382973891296
65,30.268683380297045
66,26.629693051130094
67,32.12235467677776
68,30.79575624571649
69,26.592006886642633
70,28.173624089273375
71,27.503298607668263
72,34.05895800994011
73,28.17113743813686
74,32.99253892988951
75,30.081423537481637
76,28.84924376240951
77,32.139431470049324
78,25.351270493429492
79,28.34952547872825
80,26.103621881717828
0,13.917123958317001
1,21.06657084867113
2,18.85044495870787
3,22.791304395632263
4,24.13163332108883
5,23.86787829988538
6,20.521332677723642
7,22.259595823179303
8,21.72413797864186
9,17.419577130829055
10,25.436646159282578
11,22.984989844481753
12,22.829945431694338
13,21.136430300362154
14,23.230207563504983
15,21.663147210660686
16,26.13526363408502
17,22.618454138501264
18,28.582227434406374
19,28.673476281855383
20,24.313148094221038
21,22.51659134197075
22,22.210744488881083
23,24.550819621684866
24,24.23287460432534
25,25.891887632055635
26,21.587558654236837
27,24.494470505903525
28,28.761430980245073
29,24.77799857981349
30,25.510900041360077
31,23.955283331393534
32,28.197360495357817
33,25.557537483713496
34,23.472212537207295
35,25.38488861810078
36,27.921229865220607
37,29.413051699857526
38,27.08072165704812
39,25.27209643611646
40,25.48031554546887
41,26.405419281587914
42,24.682329317941996
43,27.763731207889013
44,29.02350049092609
45,25.246933621245535
46,25.004009092997933
47,25.388694288252996
48,26.642778466381973
49,26.75189169236855
50,27.85669747754098
51,25.05497265614862
52,21.805519761429306
53,26.767951074757327
54,25.483160611807115
55,27.92967537885943
56,29.48615242532366
57,25.850403684722586
58,24.085923296176485
59,30.24198703460225
60,27.915216048100035
61,29.124087402421672
62,29.967845273867294
63,27.893128208607592
64,31.738342442278615
65,29.687577877769225
66,26.346848566550566
67,30.860883639652705
68,25.203264213587772
69,23.61934885448125
70,29.91250031069791
71,22.55025854790332
72,30.706837235813797
73,21.433955560651114
74,30.018341006922725
75,23.714641360912307
76,25.500369820819223
77,29.584165265160795
78,25.666578915268413
79,24.659852169468333
80,20.21300296086276
0,13.943900027408345
1,19.13485470547802
2,16.59301013794822
3,20.010213456071174
4,22.73487279792351
5,22.54829415104742
6,18.744925858023006
7,21.287556921882093
8,23.110577815635917
9,16.5676770942403
10,20.303400541929165
11,22.081828423453228
12,21.214616916607397
13,20.730309779277764
14,22.567252547601637
15,21.097264480317953
16,23.2606487416582
17,20.50494236152628
18,23.950585176779697
19,28.360651585234415
20,20.98218515965112
21,21.725043702560907
22,21.809586284260714
23,22.910416225893233
24,24.16370668822772
25,23.72127222309604
26,22.45899188778522
27,23.603351619538305
28,23.628224434983334
29,22.6057357936501
30,24.584881753950008
31,23.26081202765062
32,27.24046787845885
33,18.758698676061712
34,22.022186621155754
35,23.25429409423266
36,21.272575651407134
37,27.22526572007759
38,21.554390643843362
39,24.821130861852993
40,24.906565675418765
41,26.38944000497176
42,24.61273989599212
43,24.876468529001805
44,26.01378604682844
45,23.24327865880197
46,21.358711226963884
47,28.24146567320536
48,22.69202964117512
49,24.66592666246847
50,28.511874485052225
51,25.55651719966709
52,20.904592881002564
53,22.969899149472127
54,28.935519006875914
55,25.307005189617147
56,25.89018613326265
57,27.930502487388726
58,23.075470719376785
59,23.539156211251765
60,27.197075343605352
61,24.5136625342167
62,26.610416909568713
63,27.047438883125007
64,26.59426584248861
65,27.48214799793956
66,24.40193688845635
67,23.659794777014504
68,26.748230898588723
69,22.641583988759635
70,23.712891120623155
71,23.84501057374753
72,25.148885596387153
73,20.2947868807676
74,27.422970180964015
75,22.880629253255474
76,23.934118427638015
77,26.09454899534595
78,22.642627400338363
79,23.59339089148199
80,22.91709693447447
0,15.824786748555782
1,21.51240967084159
2,18.71047986976585
3,22.88237396559156
4,24.61369030526552
5,27.71867130779216
6,20.68220397848713
7,21.72374808023918
8,24.72236370695585
9,17.13568682860251
10,24.04485640096223
11,21.45309866125745
12,20.70084115486149
13,19.54511277797597
14,25.51166157767571
15,24.799803976593214
16,26.461464618837205
17,22.76630775411277
18,27.597703733143902
19,27.151713111922206
20,23.148190884976284
21,25.148159761037032
22,24.080522002568348
23,25.880875570726136
24,23.68641198552689
25,25.108405348964084
26,23.408109043185597
27,23.420110960829433
28,27.632674011187067
29,27.185276389323143
30,25.95710589785637
31,28.14951330044388
32,28.873448811950297
33,22.67181823028647
34,23.22073348085586
35,25.168862544702538
36,26.397754347708023
37,31.58990004923235
38,25.399097888215525
39,26.919621045526018
40,28.092780032855103
41,27.8435499449436
42,25.085237005738797
43,25.737742404657055
44,28.802899905050054
45,27.999490494460332
46,26.92249174837637
47,31.304801856738344
48,29.313131044655403
49,29.293773889006214
50,28.591531730853056
51,27.381534281794487
52,24.362631776097697
53,26.872486324678068
54,28.02145801164247
55,25.915219940104045
56,29.196263604282795
57,27.159214353593125
58,25.50948666314072
59,29.096154513261293
60,26.633789990883216
61,28.626570421654556
62,28.12757158653994
63,27.111297363346473
64,30.892167882494036
65,25.603291933488645
66,27.270335305865594
67,30.30614932657592
68,26.437946665217215
69,25.104451118522988
70,25.809182670728646
71,25.08439661668139
72,31.550245894256594
73,26.014859311515472
74,33.6897203544915
75,27.211872172921083
76,27.667489941413702
77,29.74846382323688
78,25.959726297742353
79,30.298255285168157
80,25.8460654784575
0,13.701617936198696
1,23.452238707326245
2,19.355848120911876
3,22.610716822226337
4,24.378374106199452
5,26.31719019279589
6,21.0954482080343
7,22.210081134762902
8,25.307475578988782
9,17.045830040887385
10,29.113800599609107
11,21.401619284600176
12,22.23522683928572
13,20.66022183238649
14,24.585529950456927
15,23.03157307645892
16,25.338793183483656
17,24.38265531286996
18,28.43669122492992
19,27.890032882554667
20,22.931028862681124
21,24.856959449798126
22,24.586645432435795
23,23.966335764663217
24,27.408891502174537
25,27.32596624345425
26,22.950796853692772
27,23.749425869391324
28,29.33596820808792
29,26.633062699997936
30,26.189851423141967
31,30.714992927119035
32,29.86116207538391
33,25.769849477621094
34,23.86781206659104
35,25.073506493816613
36,25.26533048349042
37,31.2761786311343
38,26.21006773056352
39,29.607074396661627
40,29.489687864002793
41,28.45712492529541
42,26.61416762997209
43,25.842777493637612
44,26.540362528724117
45,25.959161299094873
46,25.31944494244161
47,30.740827874913546
48,26.389513296332034
49,30.659351733518466
50,28.88939834395603
51,31.365507832207484
52,25.082868421158935
53,22.581797341689377
54,31.11370609642461
55,26.470364856046107
56,31.106102637660257
57,28.007813579567788
58,25.378352305618346
59,29.675926705888198
60,27.947923829528076
61,30.225917135080323
62,30.88432846104161
63,29.17698364273575
64,29.69177354904386
65,27.721211120895095
66,23.55487543620261
67,30.369453452697186
68,31.03604630507352
69,24.700692811434045
70,27.458143207099326
71,24.38473231465982
72,33.10226882828206
73,24.263845273183676
74,29.475907394060364
75,26.469243426817624
76,27.674783978786554
77,28.798397037788185
78,28.778552152636838
79,28.517321519333816
80,25.32283365664492
0,13.272173587852523
1,21.675177139302424
2,19.387702640197617
3,20.683782640376357
4,21.351299092363483
5,22.659018430238206
6,20.43611159070087
7,21.061296780768295
8,21.586486426344162
9,17.453323467149392
10,24.492289676903027
11,20.454322633822407
12,20.17796057068935
13,19.995100926476617
14,24.995446769174016
15,25.26259157641613
16,27.33913431908672
17,23.10801592302338
18,25.953918690499794
19,26.849885200135052
20,22.670266213764595
21,22.723886232688137
22,23.040336423572622
23,22.25363962070497
24,24.06007288733252
25,27.731627730203634
26,25.59128563858129
27,24.98043773467156
28,27.647679074400408
29,25.833062323794472
30,27.901204576689075
31,26.299700809783246
32,28.47492091471036
33,25.020264224106874
34,22.836910827368484
35,25.540391584822736
36,26.991506402297258
37,31.340072422895105
38,24.732778961396654
39,29.169902371053265
40,27.398949454762345
41,30.274352348475094
42,29.661209975422096
43,25.44570918823194
44,31.163446443470527
45,25.982973496643016
46,26.827879435348336
47,27.689709424868184
48,26.661768949703415
49,28.24709401049979
50,26.811760318630107
51,25.87339352495897
52,23.604743471752137
53,25.37403805268644
54,24.300075057910004
55,25.800619388843327
56,28.472695058412828
57,27.735718024879052
58,26.07585225929066
59,28.56432844644972
60,25.591876134289404
61,26.08907601620144
62,26.478687976928203
63,27.94098757538806
64,31.15753326308753
65,25.785571092174585
66,25.430136834940882
67,28.994829959468063
68,31.413638496401834
69,23.878216876537273
70,29.064821626366875
71,25.33973953296578
72,28.43908566419609
73,23.80780321525516
74,28.700455430478236
75,26.960809968289922
76,23.676736586806182
77,27.45081640424824
78,23.85371047193278
79,28.408697645563073
80,24.461958021163223
0,19.885248182595866
1,25.307371392262784
2,23.670222952411265
3,24.050712474263914
4,29.14746259706753
5,29.29764151205474
6,24.848765877015918
7,22.21836344015691
8,28.71590628379729
9,18.845947313282753
10,28.691583459164452
11,24.18427145049203
12,26.163336155712408
13,23.5268885471603
14,25.70172569524169
15,24.83525592204005
16,31.97419298784201
17,28.831879795514748
18,31.848800004893796
19,32.41815167465653
20,24.949878437282145
21,29.543269330508803
22,27.475961575572963
23,28.691203494447066
24,30.231669320932195
25,34.827864574688874
26,27.813700892419277
27,28.209296136121253
28,35.13712979005573
29,34.038653799411726
30,29.89071571784737
31,31.509404014919717
32,35.12070086575858
33,27.74170025339986
34,24.97952797675309
35,31.406219626977055
36,29.331233467186316
37,34.05040372857702
38,32.742407790250574
39,30.88170286217853
40,32.303780799204866
41,32.71078858723476
42,30.72814365698777
43,31.215893552974297
44,35.276810740978526
45,31.164425386614703
46,29.811571531248962
47,32.394032275567604
48,30.59467262746559
49,36.727576097774566
50,32.75478419893338
51,32.81484545456093
52,27.314004077879257
53,30.544587101394267
54,33.654015038707534
55,32.51277995685886
56,34.41396278585489
57,31.008984715434043
58,32.27593619248046
59,33.70826143683528
60,37.21669634348732
61,33.333292041055955
62,36.25270310843192
63,36.30085306943379
64,34.622460965614835
65,32.08061569368837
66,33.03748562651924
67,34.201166776770506
68,33.19569921194532
69,28.50221845336666
70,27.00607842934863
71,31.10394225487049
72,38.502511132805665
73,28.206406029782027
74,37.69729437940122
75,29.684270087188615
76,30.937321731560868
77,32.35648391596653
78,28.473895466339368
79,34.8866155653874
80,26.942917020375248
0,11.884692277260815
1,17.89995496494092
2,22.407026465173914
3,17.192280594871065
4,18.78501469207721
5,16.613129878129527
6,17.496855264617285
7,15.718135429357236
8,15.935124785445423
9,18.127681374903542
10,11.879847794327924
11,20.666525022934948
12,16.474295065019852
13,15.879333245026023
14,18.62225975704701
15,17.43481150153226
16,18.04986500853413
17,20.440268449562232
18,17.54287118122057
19,19.057872807649293
20,18.980568486661294
21,17.678900940632413
22,12.557379406147096
23,13.810585858347121
24,15.939510416654626
25,12.51072524289597
26,15.750205501841998
27,18.025436442174865
28,19.51407699554067
29,19.18051297897391
30,13.238477925855028
31,16.117680780661253
32,18.213332174902963
33,18.001228508856617
34,17.170698117526566
35,16.423728712769687
36,19.427300345881324
37,17.95410303401108
38,16.264801138012487
39,16.63623659044729
40,16.269612404889344
41,17.506458950860004
42,19.146917808740525
43,18.44719362436369
44,16.638651612636217
45,20.056703857306246
46,14.76931122508177
47,15.804328106517561
48,16.134027148560456
49,19.48650909168718
50,17.111046355329286
51,15.097089309118662
52,19.232325614097608
53,20.647125118568386
54,19.06448647691032
55,20.37738160903899
56,22.244553765823035
57,19.65558779567198
58,18.77911938574146
59,17.047137940237207
60,18.242851111618414
61,17.527331195999153
62,17.938921158041115
63,19.95425924532825
64,19.596951915319625
65,17.743075080052904
66,19.5670924196272
67,20.071747237331778
68,17.52227428630025
69,17.939703705604327
70,17.47194602540051
71,17.935265821933918
72,17.407634424270572
73,19.643879638831407
74,16.85637131775496
75,17.977542469551366
76,17.226735909351955
77,17.499060621739535
78,18.227112531873647
79,17.97861828350309
80,13.25244074025766
0,7.1954043223208535
1,12.565244282646878
2,20.800560791931677
3,12.86431251456441
4,12.12631548100771
5,13.213056770066258
6,12.382283276806781
7,13.081985623072743
8,16.212536891415628
9,13.702777438374738
10,14.576668276535424
11,14.023429036987705
12,14.118780003900584
13,14.776770927060415
14,15.15271511096085
15,16.051439860447257
16,15.770919670572956
17,16.264145015719905
18,18.044403781210832
19,14.401081811569297
20,15.186160413415184
21,17.10769005218647
22,16.25070966595736
23,16.669180232957412
24,17.10953003804204
25,18.19108652163227
26,16.664300309873816
27,16.002359209038172
28,18.584802313258507
29,19.45078309366446
30,17.06307612568663
31,17.058884991758426
32,20.144439359848352
33,16.1177130688896
34,15.822611794904375
35,16.009375224568764
36,17.808645530658424
37,16.876319736639463
38,19.160576083172685
39,17.334022497617845
40,19.004099136979292
41,16.066700274162713
42,17.89565287505719
43,16.8616907294784
44,18.27311507322251
45,18.637051274405064
46,16.520240448477384
47,19.05678557978972
48,17.721856068357408
49,18.25904510716592
50,18.36766148225573
51,20.66066740395575
52,18.98216286516996
53,19.10277781821031
54,19.61632534933999
55,19.743319562346304
56,21.08243635698636
57,20.36704750949425
58,27.093104334973876
59,18.583195808782513
60,18.28936508164095
61,18.967263678221453
62,21.97534048623446
63,19.87798668802926
64,19.539161000429203
65,19.422144449796775
66,21.18145864410979
67,18.725401098166067
68,18.864564178133858
69,19.509926913053274
70,20.35571874014343
71,18.980915608079755
72,20.403148250553823
73,19.29580010145548
74,20.754678377632853
75,18.420780246439055
76,20.187927283016144
77,19.732041919206857
78,20.177243532558634
79,19.822002427732166
80,19.449784330995342
0,9.925060500640841
1,12.596820029046283
2,14.707120234331972
3,12.913379811667864
4,15.086355845752095
5,11.341112055431054
6,13.682346561495475
7,15.1534908037343
8,13.127700074279648
9,9.646081925635077
10,11.273452829360966
11,14.559185414017564
12,13.728379522605547
13,11.262508742771061
14,13.050231716786909
15,12.800943125239748
16,14.264294745739546
17,13.769530482729072
18,15.062693293618894
19,12.690317861906346
20,13.969910562060171
21,14.179481082991174
22,16.455669246996415
23,14.773899770112015
24,14.169464371578323
25,16.985606760246952
26,13.848207419167636
27,12.958814843422909
28,13.608474090478097
29,16.056332474923437
30,15.9577947883378
31,14.12741403597849
32,13.405535499976637
33,15.397937978046524
34,13.842573087284004
35,15.285423550471558
36,15.135771106458666
37,14.140298801792738
38,15.39825332035999
39,14.034719104825543
40,17.147303422946436
41,16.600800111230477
42,14.767420797260439
43,14.451535934332071
44,15.199488280476618
45,14.737497342441632
46,15.801406043750518
47,14.716332805680484
48,15.173200022299532
49,17.979067352099214
50,14.457356803904954
51,16.518171007574537
52,18.037740701146195
53,17.03377970642128
54,17.361036433280276
55,16.953748852417004
56,15.979547659536413
57,17.325573217561114
58,17.15309395030532
59,13.661807489023492
60,15.45538001383291
61,15.638013813383935
62,14.091686526796202
63,16.694320978813394
64,16.009047730634837
65,14.202116669705713
66,16.567585555343943
67,17.22227674054898
68,16.543260135066486
69,14.917382731855707
70,13.805377435007216
71,17.105269417454497
72,16.27134407871181
73,15.856871754264876
74,16.641802965812325
75,16.140297787258426
76,16.680640820821647
77,15.045875102407274
78,17.088345706990822
79,15.345540804017487
80,15.822565235723447
0,9.625879712801186
1,13.442835210115412
2,25.759386983518876
3,12.79959308935918
4,14.719286182254114
5,13.74052538957593
6,14.29753610598399
7,13.200534103120816
8,13.236213304322764
9,13.809719585078042
10,12.972080998206508
11,14.977749850955014
12,15.573626229268953
13,16.647015709490844
14,18.134521791619196
15,16.942634440155956
16,18.244128313917166
17,18.375585517084748
18,19.649518331793054
19,18.83147375762519
20,19.357634282323875
21,19.7493142177067
22,20.188225099731145
23,20.53057798950195
24,19.698203645449887
25,20.69503147281826
26,22.790590977325927
27,18.99280548961523
28,21.741092978051096
29,21.385163616766267
30,20.804572942382787
31,21.60841659238823
32,21.39040168447496
33,21.29072135932856
34,21.972355664554037
35,20.639481249161456
36,21.152237013553734
37,21.96400023464815
38,20.689892183630466
39,21.05867417026459
40,18.948523273642287
41,23.27370915430103
42,19.631479434272595
43,19.194326876821314
44,20.60292992979183
45,22.05016659320938
46,23.177811278788134
47,20.18936394135835
48,23.703461219691174
49,20.809278725300565
50,21.698825390890534
51,22.712928991297474
52,22.6387827223719
53,22.885337673367445
54,25.919533075334286
55,23.659152413277003
56,25.558534574363286
57,25.332926145450195
58,28.17730255019496
59,22.212342146872402
60,21.008204032607782
61,22.640981752601565
62,22.751077855577922
63,24.174132992408968
64,23.549130826899916
65,24.57848559268642
66,22.89857481287319
67,22.62752125898775
68,24.653829949110023
69,23.859708277453457
70,22.494342387869537
71,23.876202528015106
72,22.44946012350838
73,22.858544644258533
74,25.094021688150715
75,25.264731956751138
76,23.986366006513318
77,22.782319071279005
78,25.822642568803932
79,25.02793430714396
80,24.112204975763166
0,10.177720982156986
1,12.689306977979626
2,22.505665715414228
3,15.742292149365861
4,14.166015412630674
5,14.094834459019248
6,12.86558420055321
7,14.182738715166302
8,13.570387148486406
9,14.383195943007538
10,12.426788810775468
11,14.818964845461142
12,15.458474548360458
13,15.772265508010156
14,17.218247358864573
15,15.170961144770445
16,15.912885467735585
17,16.578252002047396
18,16.58788475640856
19,20.649151609846484
20,16.982927297335422
21,17.535386306700083
22,16.26787598528882
23,17.45130692610162
24,16.86087483295216
25,16.883588054658922
26,16.725997285474943
27,17.684167407459583
28,17.61238994845304
29,18.390293761338608
30,16.710542951096244
31,18.88149999644307
32,18.585901794405032
33,18.874547303814545
34,19.247532740566477
35,17.535589856725252
36,16.95541810782552
37,17.898191609636168
38,18.477633936613067
39,19.564507189945623
40,17.756978711033817
41,16.90440480309535
42,18.47248051426236
43,19.93152557658673
44,20.012519242161446
45,19.640664113749384
46,19.931598689253235
47,18.330224239439666
48,19.736881641649962
49,22.333645028235367
50,19.449191094456282
51,20.54193555217158
52,23.305912580695612
53,20.040118669850006
54,21.76528630342613
55,23.572573932907
56,24.744575612785233
57,23.403950468240208
58,19.08785911086997
59,17.730089456789646
60,21.70695392579423
61,18.259288947727036
62,21.831617003114317
63,20.424166362768
64,20.85707588361396
65,19.707193512308866
66,20.254894470244377
67,21.572275142668662
68,20.40756718543049
69,22.50358657134856
70,19.661515926820936
71,20.788633297883987
72,21.254662588433305
73,20.66480041375522
74,20.866883950114975
75,23.49237794964057
76,21.336309589306172
77,18.317211582071696
78,19.651714427134806
79,23.363745632266458
80,22.68779833611674
0,8.64276265183027
1,11.311587632267328
2,17.451327864198763
3,12.703625126121613
4,10.296311792895965
5,10.5426312676879
6,11.370619429126895
7,11.771754218027683
8,12.98265541470229
9,11.708532118072656
10,10.734478577385142
11,11.996453084520745
12,11.463313497585881
13,13.67202643290344
14,11.626068586808765
15,13.075148635604256
16,13.835497172303604
17,12.862146263881185
18,12.118310007342789
19,15.162922645410822
20,13.731068128297947
21,14.212346978819587
22,13.953767873817544
23,14.770806875339417
24,13.908221198393216
25,13.845223627477095
26,13.898864701002417
27,14.95374259227232
28,15.839047250859618
29,13.135269706308552
30,14.55114730421977
31,15.556395003010305
32,15.206472898714784
33,14.375573899199253
34,14.173548022730444
35,15.411895522154458
36,14.714098334118704
37,15.714145476826067
38,14.048546758112376
39,15.007457026583387
40,15.136564821654053
41,14.995583965213887
42,14.464581966677779
43,13.601921936353365
44,14.817488259684087
45,14.976126179777358
46,13.186225094724522
47,14.623881115629777
48,15.14270715585
49,15.694862864371022
50,15.632507817536412
51,16.38032440906239
52,15.030613824523456
53,14.123942967601275
54,15.52513541461807
55,16.16961242033507
56,16.585555602231757
57,15.24395116728489
58,15.28892633431656
59,15.47538850465189
60,15.634169385187182
61,17.162831501533574
62,16.420614628830496
63,16.5220779306557
64,15.498701731067952
65,15.539041447057778
66,16.425081711324914
67,14.824813701354927
68,15.977784760741024
69,15.288702028753685
70,15.686221534882442
71,15.7815067953678
72,16.573954395170432
73,17.17794295569397
74,15.115403446565733
75,15.093824817225403
76,15.54054856848582
77,14.538754991784023
78,16.667761353264982
79,16.884516765313673
80,15.570092807478893
0,8.531371426136555
1,17.31747762640393
2,18.699306658632697
3,10.578282737140187
4,17.67757200438641
5,15.234262433908857
6,12.741913488038955
7,12.652317017417884
8,14.207564017283834
9,12.424642494131609
10,15.162204843823346
11,13.839813518351596
12,13.325616645183295
13,15.177208380486183
14,12.778693395309412
15,13.489776543911868
16,15.05557105182955
17,13.868588721481531
18,14.217376509704271
19,14.395094245530563
20,15.20296635201032
21,14.990355379097053
22,14.520867918937103
23,13.232106970992723
24,13.888599648111333
25,14.251006397913168
26,14.10440390919036
27,13.880758303942335
28,14.49808477477702
29,15.096253463191962
30,14.020037580676663
31,17.162156226226355
32,15.907962525776231
33,14.077229083007227
34,16.53306662013071
35,15.878870958785594
36,14.194319766640927
37,15.95611295990111
38,16.358894369438307
39,14.409627086990648
40,14.049565677472797
41,15.951311501449485
42,16.48841173727219
43,17.069812400761943
44,15.798005018438355
45,15.836560937260693
46,14.896058641509958
47,14.608289503672573
48,15.08275328710706
49,16.309156172081718
50,16.00104374982546
51,14.721720616863008
52,15.41355518128004
53,17.306372197545823
54,18.670846902245362
55,17.52886610128122
56,17.704158768906602
57,16.33819565381978
58,15.887137859562687
59,17.178576886253158
60,17.424290888671266
61,15.735581317520108
62,18.34500668408252
63,17.238901165103222
64,18.895257843873154
65,17.316547665580977
66,18.083599352946116
67,17.864437641787354
68,15.409612697444835
69,16.707485018845453
70,16.713174918827086
71,16.34283563104483
72,15.655073192456875
73,14.964253324741518
74,17.99933089720574
75,18.15536985443032
76,16.518441865545235
77,19.052879909587006
78,15.517892571512819
79,15.63093401847248
80,16.153446321556817
0,7.659682660473142
1,10.992002358804848
2,16.79355032272637
3,10.17852811749575
4,10.315051072030508
5,10.456615141000736
6,11.495090862045725
7,10.4723138493999
8,11.662474434820403
9,11.752598583179644
10,14.515696448084933
11,11.180776949591186
12,14.27911055096099
13,13.811761427134137
14,12.838446077047738
15,13.502515267520566
16,14.183529886994814
17,16.03994206494625
18,15.872243299285929
19,15.22635485814101
20,13.802404873474647
21,16.770124858214807
22,14.563460869058247
23,14.176186110167981
24,14.363198533320753
25,14.467584291943098
26,15.076380612650595
27,14.864373250058417
28,16.5205269881637
29,14.319942165977821
30,15.705944607204858
31,16.847676894615024
32,15.592524493811604
33,15.100854523688334
34,13.202753723568213
35,14.861533082672338
36,14.817200183499779
37,16.337130694945223
38,16.961406350280278
39,15.420536468033072
40,14.79680888180749
41,15.846374306342145
42,16.19038470181598
43,16.54623420252734
44,17.052606964979717
45,15.775149032494834
46,17.06086879518765
47,14.454983900542086
48,15.613516520064216
49,16.470735173744583
50,15.37212441353303
51,17.793477316373714
52,16.490970390999994
53,16.84978338103426
54,17.02773928452684
55,15.830578686778411
56,16.05533698521709
57,17.54884295871415
58,15.28588450980746
59,15.034942414813695
60,15.177657044215472
61,18.136783066366903
62,16.100174668234125
63,17.484200283410757
64,15.171829194496118
65,17.658528717017035
66,18.356177861339244
67,15.903509228628945
68,17.33551354896144
69,16.41029068078253
70,17.175223513934366
71,16.566516902251653
72,16.027449899668092
73,16.487936451437676
74,16.607937413470175
75,17.933482635032956
76,18.93425614150914
77,17.015636084322214
78,17.178634003848867
79,16.920679708844776
80,17.11264421298566
0,7.127501538887581
1,11.03574053109503
2,22.50181873454963
3,12.113755537161643
4,13.253777291834815
5,13.307101822919764
6,13.461260352341757
7,13.838743330261678
8,12.668317923304542
9,12.635170092857853
10,14.15812407329148
11,14.132133615696548
12,15.861974029793386
13,14.13945131266216
14,14.779676406912646
15,14.845919957660387
16,14.985433359205393
17,16.55112518724595
18,14.426336836189373
19,18.32090880276125
20,16.72907051753674
21,15.874191423249048
22,14.925568806923689
23,15.25132235702105
24,15.531160694694952
25,16.61238109619961
26,16.350559813377615
27,15.000175233063104
28,15.793510121370515
29,17.00721907424923
30,16.489358095458805
31,17.53052915871717
32,18.463853550781096
33,17.17971030947238
34,16.241473323814024
35,15.51373931380194
36,15.671505697791453
37,19.202849177443664
38,16.935717895339224
39,16.75301377572893
40,15.569679010179009
41,15.627690671827699
42,18.44938058883255
43,17.786716815439
44,20.15394780014087
45,16.341064435489827
46,17.318637362476323
47,19.13026863988884
48,17.986047444400274
49,16.837586429126336
50,18.049463851725733
51,21.34458358697473
52,21.6933641532124
53,21.043206733966606
54,22.124184498862355
55,22.02835942170613
56,21.268399419561906
57,20.45583242342445
58,19.450181403989948
59,17.723485297114173
60,18.48045442826448
61,18.923275891785966
62,19.131440832292476
63,19.878855010762443
64,18.595493491259326
65,22.74683861276274
66,19.48940274151497
67,20.379229777889318
68,21.044141182203255
69,19.45874791438896
70,19.202239337926603
71,18.754337900046874
72,21.949786765278148
73,19.85348881538935
74,20.329894574577548
75,21.816988842972073
76,18.632851345975944
77,20.532025945497313
78,21.64764403211471
79,21.977975285939884
80,21.22935073364274
0,11.307674950334325
1,12.48691146785948
2,24.008371480425502
3,16.847142507739242
4,14.069780288635881
5,14.498553413364432
6,14.028716958513582
7,16.98106588855602
8,16.740209255288555
9,17.049403034098916
10,18.190473137410127
11,15.17653113190256
12,18.0450000372171
13,17.499501468324695
14,17.308287405944153
15,15.991784018029085
16,19.006897371146582
17,19.78185999460974
18,20.297394819259086
19,19.918829565352354
20,18.633913396883656
21,18.26891840851168
22,19.28499849827972
23,19.68383748805481
24,20.069363493121543
25,21.29153499757084
26,20.640703086244695
27,20.72406962208621
28,22.316054763342773
29,21.60195146419893
30,17.68370612570321
31,20.951458282984923
32,21.1346980700267
33,18.73666133032041
34,18.8838498767696
35,19.9851333313508
36,18.68153082939233
37,19.870024928121843
38,21.842181931258327
39,20.142088318382676
40,21.641524128747523
41,22.6474350184512
42,24.525808232851134
43,22.746719178665277
44,21.476841934057386
45,20.65513748852154
46,22.244970136917047
47,24.11311026540241
48,21.51043258866894
49,23.066470307057006
50,21.02908169730347
51,26.031831135085955
52,25.039123845599345
53,24.566173406130435
54,25.0791621668722
55,25.492227156406738
56,28.281348493941714
57,23.4057723261933
58,23.302281079880494
59,22.772073844420753
60,22.9782831478645
61,21.813922186485726
62,22.309780806924408
63,24.023028211974196
64,22.88615795250978
65,23.634673434319826
66,21.98123419506476
67,22.85851172690342
68,25.41168892142877
69,22.31214310649121
70,22.71524745563886
71,23.114784992179555
72,26.09263236636259
73,24.13340636141333
74,24.49831523022925
75,23.658356671205393
76,23.245895770549318
77,26.66725837796484
78,24.892661175685685
79,25.936169581109443
80,24.884488503660208
0,12.863121925102423
1,15.863824715701915
2,15.932701147319127
3,12.296157353786697
4,14.670347072918581
5,18.3710400061768
6,16.55805160366311
7,18.01510314673963
8,23.28702588957191
9,18.14703225541303
10,19.72461263223761
11,24.87937963950981
12,24.395669561468043
13,38.94848912225273
14,26.72424111232323
15,24.965493478475647
16,27.988492794237743
17,32.302921947406006
18,25.197475935037772
19,40.41967768302014
20,33.21737845350156
21,21.420986553914567
22,28.976812885358658
23,29.73001782365812
24,28.027843828406777
25,27.247553364532948
26,26.772836176646678
27,26.114326128436463
28,23.182581682542654
29,31.822461323451876
30,29.61450567030999
31,29.86118944656037
32,29.038059556883596
33,33.82641657625737
34,38.94479070382422
35,25.9354554531332
36,28.83314261560316
37,34.0721826239222
38,33.45429235814854
39,32.73822465851661
40,39.021849815687595
41,39.73012582845135
